
******************************************************************************

       Photoionization cross-sections for Si II

   Data is from the Opacity project
   Verner high energy tail included for gnd level
   Smoothed with a gausian of width 3000 km/sec

          Types of cross sections included:
         -----------------------------------

           2-  Hydrogenic (n,l)
           3 - Hydrogenic (n)
          20 - Opacity Project: smoothed [number of data pairs]
          21 - Opacity Project: scaled, smoothed [number of data pairs]

 [Reference] photoionization cross-sections for Si\,{\sc ii} were computed as part of the Opacity Project by \cite{MEL95_Al_seq}.

******************************************************************************

04-Sep-1997                             !Date
 5.571D+00 1.123D+01
 5.599D+00 7.139D+00
 5.627D+00 4.941D+00
 5.655D+00 3.722D+00
 5.683D+00 2.984D+00
 5.712D+00 2.735D+00
 5.740D+00 3.096D+00
 5.798D+00 6.109D+00
 5.827D+00 7.713D+00
 5.856D+00 8.161D+00
 5.885D+00 7.003D+00
 5.914D+00 4.965D+00
 5.973D+00 1.602D+00
 6.003D+00 8.985D-01
 6.033D+00 5.798D-01
 6.665D+00 1.373D-01
 6.799D+00 2.139D-01
 6.867D+00 2.597D-01
 6.936D+00 2.345D-01
 6.970D+00 2.195D-01
 7.075D+00 1.527D-01
 7.218D+00 1.058D-01
 7.473D+00 4.142D-01
 7.511D+00 4.781D-01
 7.624D+00 3.252D-01
 7.739D+00 2.292D-01
 7.816D+00 3.484D-01
 7.855D+00 7.122D-01
 7.894D+00 1.658D+00
 7.973D+00 6.344D+00
 8.013D+00 9.005D+00
 8.053D+00 1.027D+01
 8.093D+00 9.290D+00
 8.174D+00 3.969D+00
 8.215D+00 1.899D+00
 8.256D+00 8.363D-01
 8.297D+00 4.133D-01
 8.338D+00 3.331D-01
 8.380D+00 3.541D-01
 8.422D+00 3.729D-01
 8.549D+00 2.290D-01
 8.634D+00 1.567D-01
 8.764D+00 2.765D-01
 8.808D+00 4.274D-01
 8.896D+00 1.018D+00
 8.940D+00 1.320D+00
 8.985D+00 1.436D+00
 9.030D+00 1.277D+00
 9.120D+00 6.215D-01
 9.211D+00 3.188D-01
 9.258D+00 3.664D-01
 9.350D+00 7.781D-01
 9.397D+00 9.780D-01
 9.444D+00 1.031D+00
 9.538D+00 7.376D-01
 9.634D+00 5.997D-01
 9.682D+00 6.251D-01
 9.779D+00 6.554D-01
 9.975D+00 5.970D-01
 1.008D+01 5.760D-01
 1.033D+01 6.407D-01
 1.070D+01 1.516D+00
 1.086D+01 1.865D+00
 1.102D+01 1.381D+00
 1.223D+01 4.136D-01
 1.279D+01 3.940D-01
 1.292D+01 3.897D-01
 1.299D+01 3.876D-01
 1.305D+01 3.854D-01
 1.393D+01 3.688D-01
 1.471D+01 3.421D-01
 1.633D+01 2.501D-01
 1.813D+01 1.827D-01
 2.013D+01 1.335D-01
 2.235D+01 9.759D-02
 2.481D+01 7.131D-02
 2.754D+01 5.211D-02
 3.058D+01 3.808D-02
 3.395D+01 2.783D-02
 3.769D+01 2.034D-02
 4.184D+01 1.487D-02
 4.646D+01 1.086D-02
 5.158D+01 7.937D-03
 5.726D+01 5.800D-03
 6.357D+01 4.239D-03
 6.421D+01 4.113D-03
3s2(1S)7s2Se                            !Configuration name
20                                      !Type of cross-section
166                                     !Number of cross-section points
 1.000D+00 9.384D-04
 1.179D+00 3.917D-02
 1.184D+00 4.086D-02
 1.233D+00 5.471D-02
 1.239D+00 5.648D-02
 1.251D+00 6.005D-02
 1.257D+00 6.184D-02
 1.270D+00 6.546D-02
 1.276D+00 6.729D-02
 1.283D+00 6.912D-02
 1.289D+00 7.097D-02
 1.295D+00 7.282D-02
 1.302D+00 7.468D-02
 1.308D+00 7.655D-02
 1.315D+00 7.843D-02
 1.322D+00 8.031D-02
 1.328D+00 8.222D-02
 1.335D+00 8.412D-02
 1.403D+00 1.037D-01
 1.410D+00 1.057D-01
 1.519D+00 1.364D-01
 1.527D+00 1.385D-01
 1.534D+00 1.406D-01
 1.613D+00 1.621D-01
 1.621D+00 1.643D-01
 1.637D+00 1.687D-01
 1.645D+00 1.710D-01
 1.653D+00 1.732D-01
 1.712D+00 1.893D-01
 1.891D+00 2.810D-01
 1.901D+00 2.953D-01
 1.910D+00 3.052D-01
 1.939D+00 2.503D-01
 1.958D+00 2.030D-01
 1.988D+00 2.349D-01
 2.038D+00 3.033D-01
 2.174D+00 6.414D-01
 2.207D+00 9.294D-01
 2.240D+00 1.522D+00
 2.263D+00 1.919D+00
 2.274D+00 1.962D+00
 2.285D+00 1.829D+00
 2.308D+00 1.180D+00
 2.343D+00 2.859D-01
 2.390D+00 2.519D-02
 2.450D+00 3.602D-01
 2.475D+00 5.418D-01
 2.512D+00 2.279D-01
 2.562D+00 1.724D-02
 2.601D+00 2.708D-02
 2.873D+00 8.735D-02
 2.931D+00 9.480D-02
 3.005D+00 1.067D-01
 3.020D+00 1.094D-01
 3.112D+00 1.335D-01
 3.143D+00 1.392D-01
 3.174D+00 1.252D-01
 3.206D+00 1.148D-01
 3.353D+00 3.303D-01
 3.370D+00 3.567D-01
 3.420D+00 1.844D-01
 3.472D+00 8.839D-02
 3.542D+00 1.298D-01
 3.577D+00 1.493D-01
 3.613D+00 1.366D-01
 3.649D+00 1.220D-01
 3.797D+00 2.098D-01
 3.835D+00 2.403D-01
 3.874D+00 1.903D-01
 3.932D+00 1.363D-01
 4.071D+00 1.965D-01
 4.112D+00 2.119D-01
 4.153D+00 1.845D-01
 4.195D+00 1.705D-01
 4.258D+00 2.069D-01
 4.301D+00 2.159D-01
 4.322D+00 2.139D-01
 4.387D+00 2.357D-01
 4.431D+00 2.470D-01
 4.520D+00 1.115D-01
 4.565D+00 5.259D-02
 4.634D+00 1.032D-01
 4.895D+00 2.456D-01
 5.407D+00 7.098D-01
 5.516D+00 8.302D-01
 5.571D+00 9.524D-01
 5.655D+00 1.427D+00
 5.712D+00 2.062D+00
 5.740D+00 2.652D+00
 5.769D+00 4.320D+00
 5.798D+00 9.227D+00
 5.827D+00 2.641D+01
 5.856D+00 7.368D+01
 5.885D+00 1.813D+02
 5.944D+00 5.510D+02
 5.973D+00 6.770D+02
 6.003D+00 6.506D+02
 6.063D+00 3.042D+02
 6.094D+00 1.485D+02
 6.124D+00 6.168D+01
 6.765D+00 2.425D-02
 6.799D+00 2.498D-02
 6.833D+00 2.507D-02
 6.936D+00 1.813D-02
 7.548D+00 2.650D-03
 7.855D+00 4.717D-02
 7.934D+00 6.415D-02
 8.053D+00 3.235D-02
 8.215D+00 1.029D-02
 8.338D+00 1.734D-02
 8.464D+00 2.260D-02
 8.591D+00 2.962D-02
 8.634D+00 3.123D-02
 8.764D+00 1.944D-02
 8.852D+00 1.253D-02
 8.940D+00 1.332D-02
 9.075D+00 1.010D-02
 9.120D+00 9.362D-03
 9.211D+00 9.760D-03
 9.444D+00 6.403D-03
 9.538D+00 5.582D-03
 9.634D+00 7.448D-03
 9.779D+00 8.940D-03
 9.876D+00 1.012D-02
 9.926D+00 1.050D-02
 1.008D+01 7.607D-03
 1.013D+01 7.100D-03
 1.028D+01 9.557D-03
 1.038D+01 1.031D-02
 1.048D+01 9.464D-03
 1.059D+01 8.818D-03
 1.075D+01 9.317D-03
 1.080D+01 9.433D-03
 1.097D+01 8.634D-03
 1.102D+01 8.544D-03
 1.113D+01 9.663D-03
 1.130D+01 1.082D-02
 1.152D+01 1.412D-02
 1.164D+01 1.489D-02
 1.170D+01 1.444D-02
 1.176D+01 1.430D-02
 1.193D+01 2.156D-02
 1.211D+01 2.693D-02
 1.254D+01 3.524D-01
 1.267D+01 4.861D-01
 1.286D+01 2.959D-01
 1.358D+01 5.042D-03
 1.379D+01 1.273D-02
 1.399D+01 1.663D-02
 1.456D+01 1.447D-02
 1.478D+01 1.349D-02
 1.486D+01 1.316D-02
 1.577D+01 9.356D-03
 1.625D+01 7.292D-03
 1.795D+01 3.912D-03
 1.983D+01 2.902D-03
 2.191D+01 2.152D-03
 2.420D+01 1.597D-03
 2.673D+01 1.184D-03
 2.953D+01 8.784D-04
 3.262D+01 6.515D-04
 3.604D+01 4.833D-04
 3.981D+01 3.585D-04
 4.398D+01 2.659D-04
 4.858D+01 1.972D-04
 5.056D+01 1.751D-04
3s2(1S)6d2De                            !Configuration name
20                                      !Type of cross-section
172                                     !Number of cross-section points
 1.000D+00 1.628D+01
 1.035D+00 1.511D+01
 1.041D+00 1.494D+01
 1.138D+00 1.236D+01
 1.173D+00 1.161D+01
 1.214D+00 1.071D+01
 1.220D+00 1.058D+01
 1.328D+00 8.711D+00
 1.375D+00 8.032D+00
 1.417D+00 7.430D+00
 1.424D+00 7.327D+00
 1.534D+00 5.986D+00
 1.542D+00 5.910D+00
 1.550D+00 5.835D+00
 1.605D+00 5.294D+00
 1.645D+00 4.896D+00
 1.653D+00 4.815D+00
 1.799D+00 3.586D+00
 1.863D+00 3.122D+00
 1.929D+00 2.642D+00
 1.939D+00 2.572D+00
 2.089D+00 1.552D+00
 2.100D+00 1.486D+00
 2.110D+00 1.419D+00
 2.121D+00 1.352D+00
 2.142D+00 1.216D+00
 2.153D+00 1.148D+00
 2.274D+00 5.286D-01
 2.320D+00 8.772D-01
 2.354D+00 1.108D+00
 2.390D+00 8.211D-01
 2.414D+00 7.160D-01
 2.438D+00 8.631D-01
 2.475D+00 1.598D+00
 2.512D+00 2.846D+00
 2.562D+00 4.442D+00
 2.588D+00 4.915D+00
 2.601D+00 5.035D+00
 2.614D+00 5.077D+00
 2.627D+00 5.042D+00
 2.640D+00 4.944D+00
 2.789D+00 2.145D+00
 2.859D+00 6.907D-01
 2.902D+00 2.629D-01
 2.931D+00 3.793D-01
 2.990D+00 1.281D+00
 3.050D+00 2.042D+00
 3.081D+00 2.221D+00
 3.096D+00 2.272D+00
 3.112D+00 2.302D+00
 3.127D+00 2.316D+00
 3.143D+00 2.315D+00
 3.158D+00 2.303D+00
 3.190D+00 2.262D+00
 3.206D+00 2.246D+00
 3.222D+00 2.240D+00
 3.254D+00 2.255D+00
 3.270D+00 2.249D+00
 3.287D+00 2.218D+00
 3.320D+00 2.107D+00
 3.455D+00 1.763D+00
 3.542D+00 1.517D+00
 3.595D+00 1.097D+00
 3.631D+00 9.035D-01
 3.685D+00 1.109D+00
 3.704D+00 1.171D+00
 3.722D+00 1.199D+00
 3.741D+00 1.203D+00
 3.835D+00 1.122D+00
 3.932D+00 1.029D+00
 4.031D+00 8.178D-01
 4.092D+00 7.339D-01
 4.112D+00 7.367D-01
 4.301D+00 5.858D-01
 4.409D+00 4.699D-01
 4.498D+00 3.552D-01
 4.565D+00 2.995D-01
 4.611D+00 3.249D-01
 4.634D+00 3.357D-01
 4.680D+00 2.634D-01
 4.704D+00 2.211D-01
 4.798D+00 8.366D-01
 4.846D+00 1.087D+00
 4.919D+00 9.038D-01
 5.407D+00 2.882D-01
 5.571D+00 7.969D-01
 5.655D+00 2.633D+00
 5.683D+00 3.302D+00
 5.712D+00 3.575D+00
 5.740D+00 3.347D+00
 5.798D+00 1.938D+00
 5.827D+00 1.375D+00
 5.856D+00 1.168D+00
 5.885D+00 1.409D+00
 5.914D+00 2.134D+00
 5.944D+00 3.722D+00
 5.973D+00 6.989D+00
 6.003D+00 1.377D+01
 6.033D+00 2.615D+01
 6.063D+00 4.798D+01
 6.094D+00 8.559D+01
 6.124D+00 1.541D+02
 6.185D+00 4.140D+02
 6.216D+00 5.494D+02
 6.247D+00 5.975D+02
 6.278D+00 5.341D+02
 6.341D+00 2.328D+02
 6.373D+00 1.199D+02
 6.405D+00 5.468D+01
 6.799D+00 2.029D+00
 6.936D+00 7.491D-01
 7.075D+00 3.254D-02
 7.253D+00 5.377D-01
 7.399D+00 8.563D-01
 7.473D+00 8.189D-01
 7.548D+00 7.968D-01
 7.700D+00 1.033D+00
 7.739D+00 1.087D+00
 7.855D+00 8.528D-01
 8.093D+00 5.610D-01
 8.256D+00 4.390D-01
 8.808D+00 2.997D-01
 9.120D+00 2.726D-01
 9.258D+00 2.608D-01
 9.444D+00 2.664D-01
 9.491D+00 2.682D-01
 9.876D+00 1.489D-01
 9.975D+00 9.559D-02
 1.013D+01 1.673D-01
 1.023D+01 2.047D-01
 1.043D+01 1.430D-01
 1.054D+01 1.097D-01
 1.064D+01 1.302D-01
 1.080D+01 1.539D-01
 1.091D+01 1.520D-01
 1.097D+01 1.512D-01
 1.119D+01 1.548D-01
 1.124D+01 1.549D-01
 1.141D+01 1.226D-01
 1.152D+01 1.006D-01
 1.164D+01 1.150D-01
 1.182D+01 1.301D-01
 1.223D+01 6.192D-02
 1.236D+01 4.915D-02
 1.248D+01 8.041D-02
 1.261D+01 9.839D-02
 1.267D+01 9.312D-02
 1.273D+01 8.861D-02
 1.305D+01 4.730D-01
 1.318D+01 6.891D-01
 1.338D+01 4.851D-01
 1.413D+01 1.600D-02
 1.435D+01 3.663D-02
 1.456D+01 4.783D-02
 1.471D+01 4.672D-02
 1.531D+01 4.390D-02
 1.577D+01 4.194D-02
 1.625D+01 4.014D-02
 1.683D+01 3.712D-02
 1.877D+01 2.672D-02
 2.095D+01 1.924D-02
 2.337D+01 1.385D-02
 2.608D+01 9.971D-03
 2.909D+01 7.180D-03
 3.246D+01 5.169D-03
 3.622D+01 3.721D-03
 4.041D+01 2.679D-03
 4.509D+01 1.929D-03
 5.031D+01 1.388D-03
 5.613D+01 9.995D-04
 6.263D+01 7.197D-04
 6.884D+01 5.419D-04
3s2(1S)7p2Po                            !Configuration name
20                                      !Type of cross-section
223                                     !Number of cross-section points
 1.000D+00 2.000D+01
 1.005D+00 2.001D+01
 1.062D+00 2.029D+01
 1.072D+00 2.037D+01
 1.078D+00 2.044D+01
 1.094D+00 2.086D+01
 1.144D+00 2.342D+01
 1.167D+00 2.580D+01
 1.196D+00 3.120D+01
 1.214D+00 3.684D+01
 1.239D+00 5.004D+01
 1.264D+00 7.214D+01
 1.276D+00 8.189D+01
 1.283D+00 8.449D+01
 1.289D+00 8.506D+01
 1.295D+00 8.290D+01
 1.302D+00 7.788D+01
 1.322D+00 4.972D+01
 1.341D+00 2.386D+01
 1.362D+00 1.019D+01
 1.368D+00 7.641D+00
 1.375D+00 5.801D+00
 1.382D+00 4.422D+00
 1.389D+00 3.427D+00
 1.403D+00 2.136D+00
 1.417D+00 1.424D+00
 1.431D+00 1.030D+00
 1.504D+00 5.621D-01
 1.527D+00 5.122D-01
 1.542D+00 4.863D-01
 1.558D+00 7.167D-01
 1.565D+00 1.404D+00
 1.573D+00 3.208D+00
 1.581D+00 7.265D+00
 1.605D+00 3.356D+01
 1.613D+00 3.955D+01
 1.621D+00 3.958D+01
 1.637D+00 2.445D+01
 1.653D+00 9.572D+00
 1.662D+00 5.996D+00
 1.670D+00 4.151D+00
 1.678D+00 3.328D+00
 1.687D+00 2.911D+00
 1.695D+00 2.683D+00
 1.721D+00 2.322D+00
 1.755D+00 2.074D+00
 1.836D+00 1.787D+00
 1.920D+00 1.632D+00
 1.968D+00 1.549D+00
 1.998D+00 1.498D+00
 2.008D+00 1.481D+00
 2.185D+00 1.240D+00
 2.285D+00 1.133D+00
 2.354D+00 1.058D+00
 2.366D+00 1.046D+00
 2.575D+00 8.697D-01
 2.627D+00 8.349D-01
 2.680D+00 7.994D-01
 2.693D+00 7.905D-01
 2.888D+00 7.005D-01
 2.946D+00 7.893D-01
 2.975D+00 1.094D+00
 3.005D+00 1.589D+00
 3.020D+00 1.790D+00
 3.035D+00 1.879D+00
 3.050D+00 1.791D+00
 3.081D+00 1.212D+00
 3.096D+00 9.180D-01
 3.143D+00 6.644D-01
 3.158D+00 6.850D-01
 3.174D+00 6.924D-01
 3.206D+00 6.515D-01
 3.303D+00 5.898D-01
 3.472D+00 7.440D-01
 3.506D+00 7.912D-01
 3.595D+00 4.683D-01
 3.649D+00 2.159D-01
 3.722D+00 7.958D-01
 3.741D+00 1.042D+00
 3.760D+00 1.181D+00
 3.778D+00 1.191D+00
 3.816D+00 9.295D-01
 3.854D+00 7.242D-01
 3.893D+00 7.730D-01
 3.951D+00 5.174D-01
 4.092D+00 2.486D-01
 4.195D+00 6.107D-01
 4.237D+00 7.359D-01
 4.301D+00 4.180D-01
 4.365D+00 2.741D-01
 4.431D+00 5.606D-01
 4.475D+00 6.815D-01
 4.520D+00 4.684D-01
 4.565D+00 3.279D-01
 4.611D+00 3.860D-01
 4.680D+00 4.181D-01
 4.704D+00 4.305D-01
 4.727D+00 4.345D-01
 4.798D+00 1.887D-01
 4.895D+00 1.164D-02
 4.968D+00 2.481D-01
 5.043D+00 1.148D+00
 5.094D+00 1.631D+00
 5.119D+00 1.744D+00
 5.145D+00 1.786D+00
 5.170D+00 1.763D+00
 5.196D+00 1.699D+00
 5.222D+00 1.646D+00
 5.248D+00 1.667D+00
 5.274D+00 1.817D+00
 5.327D+00 2.373D+00
 5.354D+00 2.639D+00
 5.380D+00 2.816D+00
 5.407D+00 2.892D+00
 5.434D+00 2.873D+00
 5.461D+00 2.817D+00
 5.489D+00 2.786D+00
 5.516D+00 2.815D+00
 5.544D+00 2.913D+00
 5.627D+00 3.497D+00
 5.740D+00 5.016D+00
 5.798D+00 6.396D+00
 5.856D+00 8.717D+00
 5.973D+00 1.894D+01
 6.003D+00 2.154D+01
 6.033D+00 2.298D+01
 6.063D+00 2.324D+01
 6.094D+00 2.359D+01
 6.124D+00 2.564D+01
 6.216D+00 4.274D+01
 6.247D+00 4.783D+01
 6.278D+00 5.059D+01
 6.310D+00 5.104D+01
 6.341D+00 5.117D+01
 6.373D+00 5.637D+01
 6.405D+00 7.686D+01
 6.437D+00 1.305D+02
 6.501D+00 3.435D+02
 6.533D+00 4.343D+02
 6.566D+00 4.400D+02
 6.599D+00 3.610D+02
 6.632D+00 2.396D+02
 6.665D+00 1.313D+02
 6.698D+00 6.469D+01
 6.732D+00 3.204D+01
 6.765D+00 2.107D+01
 6.799D+00 1.826D+01
 6.833D+00 1.799D+01
 6.867D+00 1.839D+01
 6.901D+00 1.978D+01
 7.005D+00 3.163D+01
 7.040D+00 3.591D+01
 7.075D+00 3.771D+01
 7.110D+00 3.500D+01
 7.182D+00 1.950D+01
 7.363D+00 5.430D+00
 7.473D+00 3.592D+00
 7.777D+00 7.964D-01
 7.816D+00 8.249D-01
 7.855D+00 8.528D-01
 7.973D+00 6.619D-01
 8.297D+00 2.834D-01
 8.422D+00 2.091D-01
 8.506D+00 1.896D-01
 8.634D+00 2.789D-01
 8.721D+00 3.038D-01
 8.852D+00 1.761D-01
 8.985D+00 1.010D-01
 9.075D+00 1.114D-01
 9.166D+00 1.138D-01
 9.350D+00 7.681D-02
 9.397D+00 7.134D-02
 9.586D+00 2.091D-01
 9.634D+00 2.592D-01
 9.828D+00 1.168D+00
 9.926D+00 1.549D+00
 1.003D+01 1.006D+00
 1.028D+01 2.295D-01
 1.038D+01 3.389D-01
 1.054D+01 4.637D-01
 1.064D+01 5.777D-01
 1.070D+01 6.251D-01
 1.086D+01 3.663D-01
 1.102D+01 1.200D-01
 1.119D+01 2.627D-01
 1.135D+01 4.021D-01
 1.152D+01 2.499D-01
 1.164D+01 1.918D-01
 1.176D+01 2.762D-01
 1.182D+01 2.931D-01
 1.193D+01 1.955D-01
 1.205D+01 1.027D-01
 1.223D+01 1.749D-01
 1.236D+01 2.202D-01
 1.248D+01 1.945D-01
 1.267D+01 1.595D-01
 1.286D+01 1.760D-01
 1.292D+01 1.780D-01
 1.305D+01 1.512D-01
 1.318D+01 1.293D-01
 1.372D+01 1.069D+00
 1.386D+01 1.396D+00
 1.399D+01 8.902D-01
 1.442D+01 1.150D-01
 1.449D+01 8.230D-02
 1.471D+01 3.124D-02
 1.493D+01 1.177D-01
 1.523D+01 1.889D-01
 1.554D+01 1.807D-01
 1.734D+01 1.301D-01
 1.934D+01 9.362D-02
 2.158D+01 6.740D-02
 2.408D+01 4.852D-02
 2.687D+01 3.494D-02
 2.998D+01 2.515D-02
 3.345D+01 1.811D-02
 3.732D+01 1.304D-02
 4.164D+01 9.385D-03
 4.646D+01 6.756D-03
 5.183D+01 4.864D-03
 5.783D+01 3.502D-03
 6.453D+01 2.521D-03
 6.953D+01 2.015D-03
3s2(1S)6f2Fo                            !Configuration name
20                                      !Type of cross-section
175                                     !Number of cross-section points
 1.000D+00 1.929D+01
 1.010D+00 1.883D+01
 1.015D+00 1.860D+01
 1.030D+00 1.791D+01
 1.041D+00 1.744D+01
 1.046D+00 1.720D+01
 1.127D+00 1.413D+01
 1.133D+00 1.396D+01
 1.138D+00 1.379D+01
 1.161D+00 1.309D+01
 1.179D+00 1.256D+01
 1.184D+00 1.239D+01
 1.251D+00 1.048D+01
 1.289D+00 9.370D+00
 1.308D+00 8.778D+00
 1.424D+00 7.070D+00
 1.475D+00 6.471D+00
 1.512D+00 6.030D+00
 1.519D+00 5.940D+00
 1.662D+00 4.566D+00
 1.670D+00 4.499D+00
 1.687D+00 4.365D+00
 1.695D+00 4.297D+00
 1.827D+00 3.418D+00
 1.836D+00 3.369D+00
 1.845D+00 3.320D+00
 1.873D+00 3.172D+00
 1.891D+00 3.071D+00
 1.901D+00 3.021D+00
 2.048D+00 2.378D+00
 2.058D+00 2.342D+00
 2.069D+00 2.306D+00
 2.089D+00 2.234D+00
 2.110D+00 2.160D+00
 2.121D+00 2.123D+00
 2.308D+00 1.604D+00
 2.331D+00 1.551D+00
 2.343D+00 1.524D+00
 2.354D+00 1.497D+00
 2.537D+00 1.150D+00
 2.550D+00 1.131D+00
 2.562D+00 1.112D+00
 2.588D+00 1.073D+00
 2.601D+00 1.054D+00
 2.614D+00 1.034D+00
 2.817D+00 7.753D-01
 2.831D+00 7.601D-01
 2.845D+00 7.449D-01
 2.888D+00 6.987D-01
 3.005D+00 6.163D-01
 3.112D+00 5.238D-01
 3.238D+00 4.310D-01
 3.287D+00 4.043D-01
 3.320D+00 3.863D-01
 3.336D+00 3.773D-01
 3.489D+00 3.095D-01
 3.577D+00 3.836D-01
 3.631D+00 4.399D-01
 3.704D+00 3.716D-01
 3.797D+00 2.854D-01
 3.835D+00 2.555D-01
 3.932D+00 2.076D-01
 4.051D+00 1.679D-01
 4.153D+00 1.406D-01
 4.216D+00 1.667D-01
 4.237D+00 1.690D-01
 4.301D+00 1.201D-01
 4.387D+00 8.605D-02
 4.475D+00 1.376D-01
 4.498D+00 1.451D-01
 4.565D+00 8.428D-02
 4.611D+00 6.619D-02
 4.657D+00 7.762D-02
 4.680D+00 7.802D-02
 4.704D+00 7.399D-02
 4.727D+00 7.175D-02
 4.774D+00 8.240D-02
 4.822D+00 8.866D-02
 4.919D+00 4.336D-02
 4.944D+00 3.633D-02
 5.043D+00 1.954D-01
 5.274D+00 5.532D-01
 5.354D+00 4.565D-01
 5.380D+00 4.234D-01
 5.461D+00 5.651D-01
 5.544D+00 1.008D+00
 5.599D+00 1.280D+00
 5.627D+00 1.353D+00
 5.655D+00 1.371D+00
 5.683D+00 1.347D+00
 5.769D+00 1.138D+00
 5.885D+00 8.596D-01
 6.033D+00 6.691D-01
 6.124D+00 9.637D-01
 6.216D+00 2.273D+00
 6.278D+00 3.102D+00
 6.341D+00 4.135D+00
 6.373D+00 5.501D+00
 6.405D+00 8.937D+00
 6.437D+00 1.964D+01
 6.469D+00 4.880D+01
 6.501D+00 1.186D+02
 6.566D+00 3.980D+02
 6.599D+00 5.265D+02
 6.632D+00 5.498D+02
 6.665D+00 4.616D+02
 6.698D+00 3.103D+02
 6.732D+00 1.691D+02
 6.765D+00 7.878D+01
 7.146D+00 1.158D+00
 7.253D+00 5.925D-01
 7.363D+00 2.913D-01
 7.436D+00 3.711D-01
 7.511D+00 4.047D-01
 7.624D+00 3.490D-01
 8.093D+00 1.930D-01
 8.215D+00 1.727D-01
 8.338D+00 1.518D-01
 8.422D+00 1.385D-01
 8.634D+00 1.196D-01
 8.852D+00 1.006D-01
 9.166D+00 8.074D-02
 9.397D+00 7.197D-02
 9.586D+00 6.711D-02
 9.730D+00 6.921D-02
 9.779D+00 6.971D-02
 9.876D+00 6.941D-02
 9.926D+00 6.933D-02
 1.003D+01 7.017D-02
 1.038D+01 3.437D-02
 1.054D+01 1.825D-02
 1.064D+01 3.077D-02
 1.080D+01 4.646D-02
 1.102D+01 2.629D-02
 1.113D+01 2.124D-02
 1.124D+01 3.043D-02
 1.135D+01 3.813D-02
 1.152D+01 3.306D-02
 1.170D+01 3.056D-02
 1.176D+01 3.066D-02
 1.182D+01 3.067D-02
 1.199D+01 2.687D-02
 1.211D+01 2.456D-02
 1.230D+01 3.240D-02
 1.248D+01 3.703D-02
 1.261D+01 3.348D-02
 1.273D+01 2.932D-02
 1.286D+01 2.296D-02
 1.299D+01 1.792D-02
 1.318D+01 2.191D-02
 1.325D+01 2.332D-02
 1.393D+01 8.421D-01
 1.406D+01 1.241D+00
 1.428D+01 5.889D-01
 1.493D+01 1.485D-02
 1.500D+01 1.676D-02
 1.515D+01 1.931D-02
 1.538D+01 1.784D-02
 1.625D+01 1.439D-02
 1.658D+01 1.382D-02
 1.768D+01 1.216D-02
 1.849D+01 1.084D-02
 2.063D+01 7.767D-03
 2.302D+01 5.592D-03
 2.569D+01 4.026D-03
 2.866D+01 2.898D-03
 3.198D+01 2.086D-03
 3.568D+01 1.502D-03
 3.981D+01 1.081D-03
 4.442D+01 7.787D-04
 4.956D+01 5.606D-04
 5.530D+01 4.036D-04
 6.170D+01 2.905D-04
 6.884D+01 2.092D-04
 6.953D+01 2.030D-04
3s2(1S)6g2Ge                            !Configuration name
20                                      !Type of cross-section
128                                     !Number of cross-section points
 1.000D+00 1.122D+01
 1.010D+00 1.086D+01
 1.015D+00 1.067D+01
 1.025D+00 1.031D+01
 1.099D+00 8.059D+00
 1.105D+00 7.920D+00
 1.190D+00 6.089D+00
 1.196D+00 5.985D+00
 1.208D+00 5.775D+00
 1.214D+00 5.669D+00
 1.308D+00 4.297D+00
 1.315D+00 4.219D+00
 1.431D+00 3.081D+00
 1.438D+00 3.022D+00
 1.550D+00 2.271D+00
 1.558D+00 2.229D+00
 1.565D+00 2.187D+00
 1.581D+00 2.103D+00
 1.704D+00 1.561D+00
 1.712D+00 1.530D+00
 1.845D+00 1.134D+00
 1.854D+00 1.112D+00
 2.008D+00 8.032D-01
 2.018D+00 7.869D-01
 2.207D+00 5.434D-01
 2.343D+00 4.302D-01
 2.354D+00 4.222D-01
 2.537D+00 3.134D-01
 2.693D+00 2.223D-01
 2.946D+00 1.385D-01
 3.020D+00 1.370D-01
 3.158D+00 1.133D-01
 3.455D+00 5.495D-02
 3.741D+00 3.277D-02
 3.797D+00 3.675D-02
 3.835D+00 3.938D-02
 3.893D+00 3.075D-02
 4.195D+00 1.359D-02
 4.258D+00 1.609D-02
 4.279D+00 1.686D-02
 4.344D+00 1.273D-02
 4.475D+00 7.454D-03
 4.543D+00 9.564D-03
 4.565D+00 9.813D-03
 4.611D+00 7.803D-03
 4.657D+00 5.934D-03
 4.727D+00 7.527D-03
 4.751D+00 7.714D-03
 4.798D+00 6.714D-03
 4.822D+00 6.672D-03
 4.895D+00 1.205D-02
 4.944D+00 1.523D-02
 4.993D+00 1.002D-02
 5.043D+00 7.394D-03
 5.094D+00 1.287D-02
 5.119D+00 1.486D-02
 5.196D+00 1.037D-02
 5.434D+00 1.875D-03
 5.944D+00 2.097D-02
 6.033D+00 4.215D-02
 6.124D+00 5.826D-02
 6.278D+00 5.441D-01
 6.341D+00 7.717D-01
 6.405D+00 5.555D-01
 6.437D+00 4.745D-01
 6.501D+00 6.592D-01
 6.533D+00 3.892D+00
 6.566D+00 1.885D+01
 6.599D+00 7.349D+01
 6.632D+00 2.369D+02
 6.665D+00 5.753D+02
 6.698D+00 1.092D+03
 6.732D+00 1.606D+03
 6.765D+00 1.824D+03
 6.799D+00 1.633D+03
 6.867D+00 6.237D+02
 6.901D+00 2.735D+02
 7.511D+00 2.376D-02
