
******************************************************************************

       Photoionization cross-sections for O III

>> Data is from the Opacity project
>>   Verner high energy tail included for gnd level
>>   Smoothed with a gausian of width  499 km/sec

          Types of cross sections included:
         -----------------------------------

           1 - Seaton formula fit [sigma_o,alpha,beta]                  
          20 - Opacity Project: smoothed [number of data pairs]         

 [Reference] O\,{\sc iii} photoionization data from \citep{LPS89_OIII_phot}.

******************************************************************************

14-Mar-2002                             !Date
 2.22344D+00 2.563D+00
 2.22529D+00 2.237D+00
 2.22900D+00 1.825D+00
 2.23272D+00 1.586D+00
 2.23644D+00 1.437D+00
 2.24204D+00 1.308D+00
 2.24765D+00 1.261D+00
 2.25140D+00 1.297D+00
 2.25892D+00 1.625D+00
 2.26080D+00 1.606D+00
 2.26268D+00 1.470D+00
 2.26646D+00 1.054D+00
 2.26835D+00 9.179D-01
 2.27024D+00 8.639D-01
 2.28161D+00 9.761D-01
 2.31416D+00 1.173D+00
 2.33353D+00 1.394D+00
 2.34718D+00 1.695D+00
 2.35305D+00 1.902D+00
 2.35698D+00 2.089D+00
 2.36091D+00 2.387D+00
 2.36287D+00 2.677D+00
 2.36484D+00 3.210D+00
 2.36681D+00 4.146D+00
 2.36879D+00 5.557D+00
 2.37274D+00 8.893D+00
 2.37472D+00 1.009D+01
 2.38264D+00 1.236D+01
 2.38463D+00 1.378D+01
 2.38662D+00 1.618D+01
 2.38861D+00 1.982D+01
 2.39060D+00 2.498D+01
 2.39259D+00 3.206D+01
 2.39458D+00 4.197D+01
 2.39658D+00 5.677D+01
 2.39858D+00 7.963D+01
 2.40058D+00 1.127D+02
 2.40258D+00 1.511D+02
 2.40458D+00 1.797D+02
 2.40659D+00 1.805D+02
 2.40859D+00 1.492D+02
 2.41060D+00 1.006D+02
 2.41261D+00 5.605D+01
 2.41462D+00 2.693D+01
 2.41663D+00 1.235D+01
 2.41865D+00 6.349D+00
 2.42066D+00 4.028D+00
 2.42268D+00 3.005D+00
 2.42470D+00 2.421D+00
 2.42672D+00 2.020D+00
 2.42875D+00 1.722D+00
 2.43077D+00 1.495D+00
 2.43280D+00 1.326D+00
 2.43482D+00 1.229D+00
 2.43685D+00 1.248D+00
 2.43888D+00 1.448D+00
 2.44092D+00 1.852D+00
 2.44295D+00 2.352D+00
 2.44499D+00 2.711D+00
 2.44703D+00 2.719D+00
 2.44907D+00 2.372D+00
 2.45315D+00 1.398D+00
 2.45520D+00 1.078D+00
 2.45724D+00 8.892D-01
 2.45929D+00 7.835D-01
 2.46339D+00 6.772D-01
 2.47162D+00 5.778D-01
 2.48194D+00 5.196D-01
 2.48400D+00 5.269D-01
 2.48607D+00 5.580D-01
 2.48815D+00 6.214D-01
 2.49230D+00 7.822D-01
 2.49437D+00 8.054D-01
 2.49645D+00 7.659D-01
 2.50062D+00 6.108D-01
 2.50270D+00 5.545D-01
 2.50688D+00 5.032D-01
 2.51524D+00 4.760D-01
 2.51944D+00 4.869D-01
 2.52574D+00 5.766D-01
 2.52785D+00 5.906D-01
 2.53418D+00 5.272D-01
 2.53840D+00 5.076D-01
 2.54264D+00 5.085D-01
 2.57033D+00 4.914D-01
 2.58106D+00 5.028D-01
 2.63100D+00 4.735D-01
 2.64639D+00 4.900D-01
 2.65965D+00 5.635D-01
 2.66409D+00 5.519D-01
 2.67298D+00 4.870D-01
 2.68638D+00 4.577D-01
 2.75897D+00 4.378D-01
 2.77049D+00 4.404D-01
 2.77974D+00 4.358D-01
 2.78669D+00 4.389D-01
 2.80066D+00 4.243D-01
 2.84298D+00 4.436D-01
 2.85723D+00 4.928D-01
 2.86916D+00 4.488D-01
 2.87394D+00 4.767D-01
 2.88113D+00 5.517D-01
 2.88354D+00 5.606D-01
 2.88594D+00 5.530D-01
 2.89557D+00 4.546D-01
 2.90282D+00 4.206D-01
 2.91980D+00 4.029D-01
 2.92711D+00 4.121D-01
 2.93688D+00 4.697D-01
 2.93933D+00 4.709D-01
 2.94914D+00 4.160D-01
 2.96392D+00 3.948D-01
 2.98623D+00 4.185D-01
 2.99870D+00 3.827D-01
 3.00871D+00 3.771D-01
 3.02379D+00 3.876D-01
 3.03641D+00 3.727D-01
 3.06692D+00 3.671D-01
 3.08744D+00 3.677D-01
 3.10550D+00 3.561D-01
 3.12106D+00 3.679D-01
 3.13409D+00 3.539D-01
 3.17086D+00 3.465D-01
 3.18145D+00 3.520D-01
 3.20006D+00 3.424D-01
 3.20539D+00 3.425D-01
 3.21610D+00 3.405D-01
 3.22415D+00 3.432D-01
 3.24841D+00 3.362D-01
 3.27014D+00 3.482D-01
 3.29750D+00 3.318D-01
 3.35291D+00 3.268D-01
 3.39508D+00 3.368D-01
 3.44638D+00 3.076D-01
 3.49846D+00 2.970D-01
 3.51600D+00 3.022D-01
 3.53067D+00 3.000D-01
 3.54837D+00 3.027D-01
 3.62306D+00 2.787D-01
 3.70240D+00 2.688D-01
 3.71476D+00 2.705D-01
 3.81832D+00 2.528D-01
 3.83426D+00 2.548D-01
 3.92477D+00 2.408D-01
 3.93131D+00 2.408D-01
 3.99404D+00 2.326D-01
 4.00404D+00 2.329D-01
 4.02411D+00 2.316D-01
 4.04428D+00 2.337D-01
 4.09173D+00 2.231D-01
 4.10197D+00 2.236D-01
 4.15702D+00 2.158D-01
 4.16395D+00 2.158D-01
 4.33748D+00 1.998D-01
 4.35196D+00 2.010D-01
 4.50695D+00 1.859D-01
 4.51447D+00 1.861D-01
 4.60565D+00 1.776D-01
 4.61718D+00 1.777D-01
 4.67135D+00 1.726D-01
 4.67914D+00 1.727D-01
 5.53224D+00 1.225D-01
 6.17027D+00 9.826D-02
 6.81343D+00 8.045D-02
 7.47987D+00 6.678D-02
 8.10276D+00 5.704D-02
 8.77020D+00 4.912D-02
 9.39036D+00 4.363D-02
 1.00293D+01 3.967D-02
 1.11024D+01 2.928D-02
 1.22494D+01 2.180D-02
 1.33138D+01 1.699D-02
 1.44105D+01 1.339D-02
 1.55845D+01 1.059D-02
 1.68683D+01 8.349D-03
 1.79560D+01 6.922D-03
 1.90344D+01 5.811D-03
 2.01945D+01 4.866D-03
 2.23552D+01 3.587D-03
 2.42371D+01 2.815D-03
 2.57570D+01 2.346D-03
 2.84655D+01 1.738D-03
 3.01500D+01 1.462D-03
 3.20141D+01 1.227D-03
2s_2p2(4Pe)3p_5Po                       !Configuration name
20                                      !Type of cross-section
84                                      !Number of cross-section points
 1.00000D+00 0.000D+00
 1.76665D+00 0.000D+00
 1.76812D+00 7.225D-07
 1.76960D+00 1.010D-05
 1.77107D+00 9.690D-05
 1.77255D+00 6.924D-04
 1.77403D+00 3.881D-03
 1.77551D+00 1.726D-02
 1.77699D+00 6.107D-02
 1.77847D+00 1.736D-01
 1.77995D+00 3.999D-01
 1.78143D+00 7.574D-01
 1.78441D+00 1.631D+00
 1.78589D+00 1.959D+00
 1.78738D+00 2.156D+00
 1.78887D+00 2.248D+00
 1.79335D+00 2.289D+00
 1.99020D+00 2.052D+00
 2.05251D+00 2.065D+00
 2.08179D+00 2.163D+00
 2.10096D+00 2.356D+00
 2.11149D+00 2.591D+00
 2.11854D+00 2.884D+00
 2.12384D+00 3.247D+00
 2.12916D+00 3.862D+00
 2.13271D+00 4.574D+00
 2.13449D+00 5.101D+00
 2.13627D+00 5.819D+00
 2.13805D+00 6.843D+00
 2.13983D+00 8.402D+00
 2.14161D+00 1.096D+01
 2.14340D+00 1.546D+01
 2.14518D+00 2.350D+01
 2.14697D+00 3.716D+01
 2.14876D+00 5.756D+01
 2.15235D+00 1.053D+02
 2.15414D+00 1.167D+02
 2.15594D+00 1.112D+02
 2.15773D+00 9.142D+01
 2.15953D+00 6.578D+01
 2.16133D+00 4.271D+01
 2.16313D+00 2.631D+01
 2.16494D+00 1.636D+01
 2.16674D+00 1.085D+01
 2.16855D+00 7.831D+00
 2.17035D+00 6.096D+00
 2.17216D+00 5.017D+00
 2.17397D+00 4.296D+00
 2.17760D+00 3.411D+00
 2.18123D+00 2.902D+00
 2.18487D+00 2.579D+00
 2.19034D+00 2.279D+00
 2.19948D+00 2.012D+00
 2.21235D+00 1.832D+00
 2.23458D+00 1.697D+00
 2.29114D+00 1.572D+00
 2.54688D+00 1.317D+00
 2.93688D+00 1.035D+00
 3.36410D+00 8.100D-01
 3.94115D+00 6.010D-01
 4.47328D+00 4.717D-01
 4.91082D+00 3.928D-01
 5.56923D+00 3.060D-01
 6.20637D+00 2.464D-01
 6.85328D+00 2.024D-01
 7.50484D+00 1.695D-01
 8.15015D+00 1.449D-01
 8.82151D+00 1.253D-01
 1.00879D+01 1.001D-01
 1.07385D+01 9.234D-02
 1.13929D+01 8.823D-02
 1.25804D+01 6.562D-02
 1.36622D+01 5.124D-02
 1.47752D+01 4.050D-02
 1.59923D+01 3.195D-02
 1.70236D+01 2.649D-02
 1.80460D+01 2.223D-02
 1.91617D+01 1.857D-02
 2.11944D+01 1.373D-02
 2.29402D+01 1.082D-02
 2.44195D+01 8.974D-03
 2.69873D+01 6.648D-03
 2.86082D+01 5.581D-03
 3.03517D+01 4.691D-03
2s2_2p_4p_3Se                           !Configuration name
20                                      !Type of cross-section
351                                     !Number of cross-section points
 1.00000D+00 1.441D+00
 1.00669D+00 1.852D+00
 1.01089D+00 1.964D+00
 1.02020D+00 2.050D+00
 1.04864D+00 2.059D+00
 1.22954D+00 1.684D+00
 1.26487D+00 1.543D+00
 1.28612D+00 1.382D+00
 1.28827D+00 1.401D+00
 1.29042D+00 1.518D+00
 1.29149D+00 1.673D+00
 1.29257D+00 1.958D+00
 1.29365D+00 2.445D+00
 1.29472D+00 3.201D+00
 1.29580D+00 4.248D+00
 1.29796D+00 6.701D+00
 1.29905D+00 7.555D+00
 1.30013D+00 7.809D+00
 1.30121D+00 7.444D+00
 1.30447D+00 4.887D+00
 1.30556D+00 4.209D+00
 1.30664D+00 3.705D+00
 1.30882D+00 3.080D+00
 1.31210D+00 2.627D+00
 1.31538D+00 2.405D+00
 1.32087D+00 2.224D+00
 1.32749D+00 2.153D+00
 1.33193D+00 2.232D+00
 1.33304D+00 2.327D+00
 1.33415D+00 2.536D+00
 1.33526D+00 2.955D+00
 1.33637D+00 3.670D+00
 1.33860D+00 5.542D+00
 1.33972D+00 5.972D+00
 1.34083D+00 5.634D+00
 1.34195D+00 4.651D+00
 1.34307D+00 3.468D+00
 1.34419D+00 2.507D+00
 1.34531D+00 1.935D+00
 1.34643D+00 1.680D+00
 1.34755D+00 1.601D+00
 1.34868D+00 1.590D+00
 1.35770D+00 1.639D+00
 1.47567D+00 1.468D+00
 1.49298D+00 1.334D+00
 1.50047D+00 1.501D+00
 1.51302D+00 1.354D+00
 1.52060D+00 1.116D+00
 1.52187D+00 1.158D+00
 1.52314D+00 1.296D+00
 1.52568D+00 1.766D+00
 1.52695D+00 1.957D+00
 1.52823D+00 2.048D+00
 1.52950D+00 2.048D+00
 1.53716D+00 1.769D+00
 1.55132D+00 1.651D+00
 1.60925D+00 1.595D+00
 1.61866D+00 1.495D+00
 1.62001D+00 1.527D+00
 1.62136D+00 1.697D+00
 1.62271D+00 2.098D+00
 1.62542D+00 3.321D+00
 1.62677D+00 3.634D+00
 1.62813D+00 3.519D+00
 1.63084D+00 2.682D+00
 1.63220D+00 2.370D+00
 1.63356D+00 2.197D+00
 1.63629D+00 2.076D+00
 1.64175D+00 2.042D+00
 1.65825D+00 2.200D+00
 1.67073D+00 2.502D+00
 1.67910D+00 2.914D+00
 1.68190D+00 3.186D+00
 1.68331D+00 3.458D+00
 1.68471D+00 4.087D+00
 1.68611D+00 5.675D+00
 1.68752D+00 9.196D+00
 1.68893D+00 1.532D+01
 1.69033D+00 2.295D+01
 1.69174D+00 2.874D+01
 1.69315D+00 2.917D+01
 1.69456D+00 2.388D+01
 1.69598D+00 1.605D+01
 1.69739D+00 9.448D+00
 1.69881D+00 5.673D+00
 1.70022D+00 4.220D+00
 1.70164D+00 3.986D+00
 1.70306D+00 4.219D+00
 1.70590D+00 5.094D+00
 1.70874D+00 6.383D+00
 1.71017D+00 7.286D+00
 1.71159D+00 8.478D+00
 1.71302D+00 1.012D+01
 1.71445D+00 1.248D+01
 1.71588D+00 1.601D+01
 1.71731D+00 2.138D+01
 1.71874D+00 2.924D+01
 1.72017D+00 3.969D+01
 1.72160D+00 5.134D+01
 1.72304D+00 6.106D+01
 1.72448D+00 6.497D+01
 1.72591D+00 6.095D+01
 1.72735D+00 5.026D+01
 1.72879D+00 3.672D+01
 1.73023D+00 2.424D+01
 1.73168D+00 1.490D+01
 1.73312D+00 8.871D+00
 1.73456D+00 5.327D+00
 1.73601D+00 3.359D+00
 1.73746D+00 2.333D+00
 1.73890D+00 1.969D+00
 1.74035D+00 2.313D+00
 1.74180D+00 3.746D+00
 1.74326D+00 6.832D+00
 1.74471D+00 1.176D+01
 1.74616D+00 1.758D+01
 1.74762D+00 2.207D+01
 1.74908D+00 2.303D+01
 1.75053D+00 2.006D+01
 1.75345D+00 9.644D+00
 1.75492D+00 5.849D+00
 1.75638D+00 3.594D+00
 1.75784D+00 2.403D+00
 1.75931D+00 1.789D+00
 1.76077D+00 1.450D+00
 1.76224D+00 1.243D+00
 1.76371D+00 1.106D+00
 1.76518D+00 1.012D+00
 1.76812D+00 9.147D-01
 1.76960D+00 9.306D-01
 1.77107D+00 1.066D+00
 1.77255D+00 1.467D+00
 1.77403D+00 2.321D+00
 1.77551D+00 3.654D+00
 1.77699D+00 5.090D+00
 1.77847D+00 5.928D+00
 1.77995D+00 5.669D+00
 1.78143D+00 4.495D+00
 1.78292D+00 3.100D+00
 1.78441D+00 2.083D+00
 1.78589D+00 1.608D+00
 1.78738D+00 1.516D+00
 1.79036D+00 1.672D+00
 1.79335D+00 1.728D+00
 1.81137D+00 1.408D+00
 1.83262D+00 1.203D+00
 1.85258D+00 1.098D+00
 1.87432D+00 1.048D+00
 1.88371D+00 9.551D-01
 1.88843D+00 9.600D-01
 1.99851D+00 8.690D-01
 2.07487D+00 8.440D-01
 2.08179D+00 8.635D-01
 2.08700D+00 9.552D-01
 2.09397D+00 1.236D+00
 2.09746D+00 1.290D+00
 2.10622D+00 1.122D+00
 2.11501D+00 1.034D+00
 2.12916D+00 1.012D+00
 2.14697D+00 1.056D+00
 2.15414D+00 1.098D+00
 2.15953D+00 1.167D+00
 2.16674D+00 1.442D+00
 2.16855D+00 1.446D+00
 2.17397D+00 1.205D+00
 2.17579D+00 1.174D+00
 2.17942D+00 1.222D+00
 2.18851D+00 1.481D+00
 2.19399D+00 1.726D+00
 2.19765D+00 1.977D+00
 2.20132D+00 2.365D+00
 2.20315D+00 2.648D+00
 2.20499D+00 3.034D+00
 2.20682D+00 3.583D+00
 2.20867D+00 4.417D+00
 2.21051D+00 5.763D+00
 2.21235D+00 8.032D+00
 2.21419D+00 1.180D+01
 2.21604D+00 1.756D+01
 2.21973D+00 3.292D+01
 2.22158D+00 3.826D+01
 2.22344D+00 3.875D+01
 2.22529D+00 3.405D+01
 2.22900D+00 1.796D+01
 2.23086D+00 1.144D+01
 2.23272D+00 7.128D+00
 2.23458D+00 4.591D+00
 2.23644D+00 3.174D+00
 2.23831D+00 2.370D+00
 2.24017D+00 1.889D+00
 2.24204D+00 1.581D+00
 2.24391D+00 1.374D+00
 2.24765D+00 1.120D+00
 2.25140D+00 9.780D-01
 2.25892D+00 8.347D-01
 2.27024D+00 7.546D-01
 2.27402D+00 7.687D-01
 2.27592D+00 8.112D-01
 2.27782D+00 9.075D-01
 2.27972D+00 1.086D+00
 2.28542D+00 1.952D+00
 2.28733D+00 2.098D+00
 2.28923D+00 2.074D+00
 2.29496D+00 1.536D+00
 2.29687D+00 1.399D+00
 2.29879D+00 1.309D+00
 2.30262D+00 1.217D+00
 2.31031D+00 1.177D+00
 2.32382D+00 1.248D+00
 2.33937D+00 1.484D+00
 2.35305D+00 1.840D+00
 2.36287D+00 2.262D+00
 2.36879D+00 2.623D+00
 2.37670D+00 3.283D+00
 2.38662D+00 4.341D+00
 2.38861D+00 4.911D+00
 2.39060D+00 6.359D+00
 2.39259D+00 9.527D+00
 2.39458D+00 1.492D+01
 2.39858D+00 2.889D+01
 2.40058D+00 3.432D+01
 2.40458D+00 4.264D+01
 2.40659D+00 4.930D+01
 2.40859D+00 5.994D+01
 2.41060D+00 7.529D+01
 2.41663D+00 1.367D+02
 2.41865D+00 1.494D+02
 2.42066D+00 1.512D+02
 2.42268D+00 1.415D+02
 2.42470D+00 1.232D+02
 2.42875D+00 7.871D+01
 2.43077D+00 5.964D+01
 2.43280D+00 4.475D+01
 2.43482D+00 3.389D+01
 2.43685D+00 2.619D+01
 2.43888D+00 2.073D+01
 2.44092D+00 1.679D+01
 2.44295D+00 1.387D+01
 2.44499D+00 1.164D+01
 2.44703D+00 9.912D+00
 2.45111D+00 7.408D+00
 2.45520D+00 5.662D+00
 2.45929D+00 4.279D+00
 2.46339D+00 3.109D+00
 2.46545D+00 2.726D+00
 2.46750D+00 2.594D+00
 2.46956D+00 2.712D+00
 2.47368D+00 3.149D+00
 2.47574D+00 3.191D+00
 2.47780D+00 3.089D+00
 2.48400D+00 2.547D+00
 2.48815D+00 2.272D+00
 2.49645D+00 1.872D+00
 2.51315D+00 1.216D+00
 2.51524D+00 1.170D+00
 2.51734D+00 1.176D+00
 2.52364D+00 1.305D+00
 2.52785D+00 1.281D+00
 2.54688D+00 9.708D-01
 2.55112D+00 9.284D-01
 2.55751D+00 9.694D-01
 2.59183D+00 8.551D-01
 2.60265D+00 8.979D-01
 2.61352D+00 8.261D-01
 2.62006D+00 8.117D-01
 2.63758D+00 8.299D-01
 2.64860D+00 8.796D-01
 2.65965D+00 1.013D+00
 2.66631D+00 1.210D+00
 2.67076D+00 1.480D+00
 2.67298D+00 1.695D+00
 2.67521D+00 1.982D+00
 2.68190D+00 3.102D+00
 2.68414D+00 3.327D+00
 2.68638D+00 3.325D+00
 2.68862D+00 3.076D+00
 2.69535D+00 1.684D+00
 2.69759D+00 1.316D+00
 2.69984D+00 1.053D+00
 2.70209D+00 8.770D-01
 2.70434D+00 7.621D-01
 2.70660D+00 6.870D-01
 2.70885D+00 6.371D-01
 2.71563D+00 5.608D-01
 2.72243D+00 5.297D-01
 2.74521D+00 4.988D-01
 2.80767D+00 4.513D-01
 2.82409D+00 4.861D-01
 2.91980D+00 4.425D-01
 2.94423D+00 4.560D-01
 2.95160D+00 4.880D-01
 2.95406D+00 5.208D-01
 2.95652D+00 5.814D-01
 2.95899D+00 6.802D-01
 2.96392D+00 9.425D-01
 2.96639D+00 1.017D+00
 2.96886D+00 9.968D-01
 2.97134D+00 8.899D-01
 2.97630D+00 6.180D-01
 2.97878D+00 5.289D-01
 2.98126D+00 4.766D-01
 2.98374D+00 4.484D-01
 2.99121D+00 4.177D-01
 3.00620D+00 3.970D-01
 3.01122D+00 4.092D-01
 3.01875D+00 5.003D-01
 3.02127D+00 5.197D-01
 3.02379D+00 5.172D-01
 3.03388D+00 4.410D-01
 3.04401D+00 4.194D-01
 3.12106D+00 3.829D-01
 3.13670D+00 3.921D-01
 3.19739D+00 3.677D-01
 3.20807D+00 3.697D-01
 3.25112D+00 3.589D-01
 3.25926D+00 3.598D-01
 3.57210D+00 3.070D-01
 3.59300D+00 3.201D-01
 3.62004D+00 2.985D-01
 3.80245D+00 2.760D-01
 3.82150D+00 2.796D-01
 3.87602D+00 2.642D-01
 3.89220D+00 2.687D-01
 4.04091D+00 2.448D-01
 4.05102D+00 2.452D-01
 4.25514D+00 2.221D-01
 4.26935D+00 2.225D-01
 4.80959D+00 1.763D-01
 5.59715D+00 1.319D-01
 6.24787D+00 1.068D-01
 6.91639D+00 8.804D-02
 7.55504D+00 7.479D-02
 8.22520D+00 6.446D-02
 8.86572D+00 5.723D-02
 9.51638D+00 5.213D-02
 1.01048D+01 4.360D-02
 1.11860D+01 3.213D-02
 1.23622D+01 2.381D-02
 1.36281D+01 1.777D-02
 1.48122D+01 1.384D-02
 1.60190D+01 1.094D-02
 1.73385D+01 8.629D-03
 1.84566D+01 7.155D-03
 1.95488D+01 6.021D-03
 2.07574D+01 5.029D-03
 2.29785D+01 3.707D-03
 2.48920D+01 2.917D-03
 2.64530D+01 2.430D-03
 2.92103D+01 1.805D-03
 3.09905D+01 1.511D-03
 3.28792D+01 1.270D-03
2s2_2p_4p_3Pe                           !Configuration name
20                                      !Type of cross-section
444                                     !Number of cross-section points
 1.00000D+00 5.133D+00
 1.00669D+00 3.724D+00
 1.00921D+00 3.458D+00
 1.01511D+00 3.168D+00
 1.02617D+00 2.986D+00
 1.09234D+00 2.606D+00
 1.09873D+00 2.720D+00
 1.30121D+00 2.003D+00
 1.30338D+00 2.050D+00
 1.30556D+00 2.292D+00
 1.30664D+00 2.557D+00
 1.30773D+00 2.941D+00
 1.30991D+00 3.879D+00
 1.31101D+00 4.231D+00
 1.31210D+00 4.385D+00
 1.31319D+00 4.337D+00
 1.31758D+00 3.517D+00
 1.32087D+00 3.281D+00
 1.32308D+00 3.340D+00
 1.32418D+00 3.473D+00
 1.32528D+00 3.778D+00
 1.32639D+00 4.486D+00
 1.32749D+00 6.024D+00
 1.32860D+00 8.902D+00
 1.32971D+00 1.324D+01
 1.33082D+00 1.815D+01
 1.33193D+00 2.171D+01
 1.33304D+00 2.205D+01
 1.33415D+00 1.880D+01
 1.33637D+00 8.287D+00
 1.33749D+00 4.651D+00
 1.33860D+00 2.738D+00
 1.33972D+00 1.989D+00
 1.34083D+00 1.801D+00
 1.34307D+00 1.885D+00
 1.34531D+00 2.086D+00
 1.34643D+00 2.260D+00
 1.34755D+00 2.564D+00
 1.34868D+00 3.094D+00
 1.35205D+00 5.678D+00
 1.35318D+00 5.890D+00
 1.35431D+00 5.336D+00
 1.35657D+00 3.084D+00
 1.35770D+00 2.224D+00
 1.35883D+00 1.758D+00
 1.35996D+00 1.580D+00
 1.36110D+00 1.546D+00
 1.36678D+00 1.650D+00
 1.37821D+00 1.734D+00
 1.39438D+00 1.747D+00
 1.40254D+00 1.661D+00
 1.40957D+00 1.790D+00
 1.46587D+00 1.741D+00
 1.47567D+00 1.812D+00
 1.48307D+00 1.647D+00
 1.50297D+00 1.755D+00
 1.51050D+00 1.850D+00
 1.51302D+00 1.803D+00
 1.51807D+00 1.570D+00
 1.52187D+00 1.662D+00
 1.52441D+00 1.879D+00
 1.52568D+00 2.096D+00
 1.52823D+00 2.742D+00
 1.52950D+00 2.943D+00
 1.53077D+00 2.843D+00
 1.53205D+00 2.431D+00
 1.53333D+00 1.884D+00
 1.53460D+00 1.429D+00
 1.53588D+00 1.183D+00
 1.53716D+00 1.134D+00
 1.53845D+00 1.230D+00
 1.53973D+00 1.457D+00
 1.54101D+00 1.839D+00
 1.54358D+00 2.971D+00
 1.54487D+00 3.436D+00
 1.54616D+00 3.598D+00
 1.54744D+00 3.424D+00
 1.55132D+00 2.262D+00
 1.55261D+00 2.027D+00
 1.55391D+00 1.881D+00
 1.55779D+00 1.696D+00
 1.56952D+00 1.484D+00
 1.57739D+00 1.568D+00
 1.60657D+00 1.543D+00
 1.62677D+00 1.598D+00
 1.63356D+00 1.691D+00
 1.63493D+00 1.773D+00
 1.63629D+00 2.065D+00
 1.63765D+00 3.112D+00
 1.63902D+00 6.209D+00
 1.64038D+00 1.324D+01
 1.64175D+00 2.507D+01
 1.64312D+00 3.887D+01
 1.64449D+00 4.807D+01
 1.64586D+00 4.711D+01
 1.64723D+00 3.673D+01
 1.64860D+00 2.324D+01
 1.64998D+00 1.251D+01
 1.65135D+00 6.318D+00
 1.65273D+00 3.428D+00
 1.65411D+00 2.190D+00
 1.65549D+00 1.655D+00
 1.65687D+00 1.433D+00
 1.65825D+00 1.356D+00
 1.65963D+00 1.339D+00
 1.66656D+00 1.361D+00
 1.66934D+00 1.351D+00
 1.67771D+00 1.460D+00
 1.69315D+00 1.569D+00
 1.70164D+00 1.721D+00
 1.70448D+00 1.846D+00
 1.70590D+00 1.974D+00
 1.70732D+00 2.216D+00
 1.70874D+00 2.652D+00
 1.71017D+00 3.323D+00
 1.71159D+00 4.197D+00
 1.71302D+00 5.279D+00
 1.71445D+00 6.834D+00
 1.71588D+00 9.207D+00
 1.71731D+00 1.208D+01
 1.71874D+00 1.404D+01
 1.72017D+00 1.358D+01
 1.72160D+00 1.065D+01
 1.72304D+00 6.798D+00
 1.72448D+00 3.713D+00
 1.72591D+00 1.996D+00
 1.72735D+00 1.335D+00
 1.72879D+00 1.239D+00
 1.73023D+00 1.507D+00
 1.73168D+00 2.330D+00
 1.73312D+00 4.172D+00
 1.73456D+00 7.388D+00
 1.73601D+00 1.158D+01
 1.73746D+00 1.532D+01
 1.73890D+00 1.688D+01
 1.74035D+00 1.562D+01
 1.74326D+00 9.621D+00
 1.74471D+00 8.058D+00
 1.74616D+00 8.216D+00
 1.74762D+00 9.793D+00
 1.75053D+00 1.470D+01
 1.75199D+00 1.625D+01
 1.75345D+00 1.610D+01
 1.75492D+00 1.417D+01
 1.75784D+00 8.025D+00
 1.75931D+00 5.457D+00
 1.76077D+00 3.673D+00
 1.76224D+00 2.561D+00
 1.76371D+00 1.918D+00
 1.76518D+00 1.629D+00
 1.76665D+00 1.772D+00
 1.76812D+00 2.640D+00
 1.76960D+00 4.535D+00
 1.77255D+00 9.835D+00
 1.77403D+00 1.103D+01
 1.77551D+00 1.038D+01
 1.77847D+00 6.422D+00
 1.77995D+00 4.662D+00
 1.78143D+00 3.372D+00
 1.78292D+00 2.500D+00
 1.78441D+00 1.957D+00
 1.78589D+00 1.644D+00
 1.78738D+00 1.468D+00
 1.78887D+00 1.366D+00
 1.79185D+00 1.252D+00
 1.79784D+00 1.137D+00
 1.79934D+00 1.142D+00
 1.80083D+00 1.208D+00
 1.80234D+00 1.395D+00
 1.80384D+00 1.733D+00
 1.80534D+00 2.144D+00
 1.80685D+00 2.442D+00
 1.80835D+00 2.464D+00
 1.80986D+00 2.212D+00
 1.81288D+00 1.532D+00
 1.81439D+00 1.342D+00
 1.81590D+00 1.258D+00
 1.81742D+00 1.235D+00
 1.82196D+00 1.246D+00
 1.84334D+00 1.171D+00
 1.90423D+00 1.099D+00
 1.90899D+00 1.106D+00
 1.91696D+00 1.053D+00
 2.01859D+00 1.098D+00
 2.06452D+00 9.845D-01
 2.10973D+00 9.661D-01
 2.11854D+00 9.929D-01
 2.12738D+00 1.195D+00
 2.12916D+00 1.208D+00
 2.13805D+00 1.052D+00
 2.14161D+00 1.032D+00
 2.17942D+00 1.130D+00
 2.19399D+00 1.235D+00
 2.20499D+00 1.429D+00
 2.21419D+00 1.860D+00
 2.21973D+00 1.992D+00
 2.22529D+00 2.332D+00
 2.22900D+00 2.477D+00
 2.23272D+00 2.425D+00
 2.23831D+00 2.156D+00
 2.24204D+00 2.052D+00
 2.24578D+00 2.113D+00
 2.24953D+00 2.409D+00
 2.25140D+00 2.692D+00
 2.25328D+00 3.126D+00
 2.25515D+00 3.810D+00
 2.25704D+00 4.948D+00
 2.25892D+00 6.920D+00
 2.26080D+00 1.035D+01
 2.26268D+00 1.595D+01
 2.26457D+00 2.398D+01
 2.26646D+00 3.338D+01
 2.26835D+00 4.149D+01
 2.27024D+00 4.511D+01
 2.27213D+00 4.263D+01
 2.27402D+00 3.523D+01
 2.27592D+00 2.595D+01
 2.27782D+00 1.765D+01
 2.27972D+00 1.163D+01
 2.28161D+00 7.840D+00
 2.28352D+00 5.603D+00
 2.28542D+00 4.291D+00
 2.28733D+00 3.484D+00
 2.28923D+00 2.957D+00
 2.29114D+00 2.590D+00
 2.29496D+00 2.123D+00
 2.29879D+00 1.844D+00
 2.30646D+00 1.538D+00
 2.31224D+00 1.415D+00
 2.31802D+00 1.351D+00
 2.32189D+00 1.377D+00
 2.32964D+00 1.689D+00
 2.33158D+00 1.717D+00
