13-Mar-2002 18:22:42              !Date
 2.71055E+00   5.5003E-01
 2.71245E+00   4.2398E-01
 2.71434E+00   3.4739E-01
 2.71720E+00   2.8880E-01
 2.72005E+00   2.7698E-01
 2.72100E+00   2.8347E-01
 2.72195E+00   3.0240E-01
 2.72291E+00   3.4595E-01
 2.72386E+00   4.3854E-01
 2.72481E+00   6.2742E-01
 2.72576E+00   9.8373E-01
 2.72672E+00   1.5615E+00
 2.73245E+00   6.3908E+00
 2.73341E+00   6.6628E+00
 2.73436E+00   6.0388E+00
 2.73628E+00   3.1751E+00
 2.73723E+00   2.0601E+00
 2.73819E+00   1.5221E+00
 2.73915E+00   1.4117E+00
 2.74011E+00   1.4355E+00
 2.74107E+00   1.3734E+00
 2.74203E+00   1.1754E+00
 2.74395E+00   6.8390E-01
 2.74491E+00   5.1882E-01
 2.74587E+00   4.1521E-01
 2.74683E+00   3.5467E-01
 2.74779E+00   3.2449E-01
 2.74875E+00   3.2302E-01
 2.74971E+00   3.5381E-01
 2.75164E+00   4.8428E-01
 2.75260E+00   5.3472E-01
 2.75453E+00   6.0138E-01
 2.75549E+00   7.6021E-01
 2.75645E+00   1.1686E+00
 2.75742E+00   1.9454E+00
 2.75838E+00   3.0980E+00
 2.75935E+00   4.3881E+00
 2.76031E+00   5.3398E+00
 2.76128E+00   5.5111E+00
 2.76225E+00   4.8249E+00
 2.76418E+00   2.4752E+00
 2.76515E+00   1.6187E+00
 2.76612E+00   1.1110E+00
 2.76708E+00   8.4974E-01
 2.76805E+00   7.7358E-01
 2.76902E+00   9.2335E-01
 2.76999E+00   1.3818E+00
 2.77193E+00   2.7918E+00
 2.77290E+00   3.0541E+00
 2.77387E+00   2.7408E+00
 2.77484E+00   2.1446E+00
 2.77581E+00   1.7637E+00
 2.77678E+00   1.9150E+00
 2.77873E+00   3.2600E+00
 2.77970E+00   3.6373E+00
 2.78067E+00   3.4867E+00
 2.78262E+00   2.4136E+00
 2.78359E+00   2.0280E+00
 2.78457E+00   1.8405E+00
 2.78651E+00   1.7780E+00
 2.78944E+00   1.9030E+00
 2.79335E+00   2.4085E+00
 2.79432E+00   2.4418E+00
 2.79530E+00   2.3671E+00
 2.79726E+00   1.9079E+00
 2.79824E+00   1.6445E+00
 2.79922E+00   1.4741E+00
 2.80020E+00   1.4253E+00
 2.80608E+00   1.7225E+00
 2.80903E+00   1.9027E+00
 2.81198E+00   2.2399E+00
 2.81296E+00   2.2250E+00
 2.81493E+00   1.8763E+00
 2.81592E+00   1.6716E+00
 2.81690E+00   1.5491E+00
 2.81887E+00   1.5586E+00
 2.82282E+00   1.8264E+00
 2.82480E+00   2.0345E+00
 2.82579E+00   2.0774E+00
 2.82677E+00   2.0208E+00
 2.82974E+00   1.6140E+00
 2.83172E+00   1.6281E+00
 2.83569E+00   1.9555E+00
 2.83768E+00   1.8459E+00
 2.83966E+00   1.6654E+00
 2.84165E+00   1.7310E+00
 2.84364E+00   1.8637E+00
 2.84762E+00   1.7124E+00
 2.85061E+00   1.8032E+00
 2.85460E+00   1.7333E+00
 2.86361E+00   1.7470E+00
 3.22647E+00   1.1863E+00
 3.71375E+00   7.9141E-01
 4.06600E+00   5.8984E-01
 4.17410E+00   5.4444E-01

2p3p3Pe                      !Configuration name
20                           !Type of cross-section
467                          !Number of cross-section points
 1.00000E+00   2.7169E+00
 1.15022E+00   1.9439E+00
 1.34212E+00   1.2775E+00
 1.59144E+00   6.8661E-01
 1.61443E+00   7.0588E-01
 1.61556E+00   7.5706E-01
 1.61669E+00   8.9705E-01
 1.61952E+00   1.5010E+00
 1.63489E+00   4.9181E+00
 1.63718E+00   4.7752E+00
 1.65330E+00   1.4013E+00
 1.65504E+00   1.1642E+00
 1.65794E+00   1.0536E+00
 1.67367E+00   7.1606E-01
 1.69785E+00   5.7938E-01
 1.78559E+00   3.2972E-01
 1.83691E+00   2.0633E-01
 1.85370E+00   1.9136E-01
 1.86672E+00   2.1295E-01
 1.87917E+00   3.0678E-01
 1.88246E+00   3.7137E-01
 1.89236E+00   6.3200E-01
 1.89435E+00   7.3834E-01
 1.90499E+00   1.7402E+00
 1.90632E+00   1.9583E+00
 1.90765E+00   2.3669E+00
 1.91099E+00   4.0256E+00
 1.91702E+00   7.3164E+00
 1.91769E+00   7.8870E+00
 1.91836E+00   8.8760E+00
 1.91903E+00   1.0746E+01
 1.91971E+00   1.4089E+01
 1.92038E+00   1.9351E+01
 1.92105E+00   2.6594E+01
 1.92239E+00   4.5306E+01
 1.93116E+00   1.8212E+02
 1.93319E+00   1.9613E+02
 1.93522E+00   1.8026E+02
 1.94404E+00   6.2658E+01
 1.94540E+00   4.9233E+01
 1.94676E+00   4.2037E+01
 1.95017E+00   3.6669E+01
 1.95906E+00   2.5853E+01
 1.96868E+00   9.3300E+00
 1.97006E+00   7.7021E+00
 1.97213E+00   6.5730E+00
 1.98181E+00   4.2188E+00
 1.99433E+00   2.9440E+00
 2.00834E+00   2.2369E+00
 2.02598E+00   1.7268E+00
 2.05094E+00   1.3388E+00
 2.08495E+00   1.0548E+00
 2.12546E+00   8.4576E-01
 2.19883E+00   6.2882E-01
 2.23920E+00   5.6056E-01
 2.24547E+00   5.9399E-01
 2.24705E+00   6.3265E-01
 2.24783E+00   6.8605E-01
 2.24862E+00   7.9313E-01
 2.24941E+00   9.8006E-01
 2.25019E+00   1.2612E+00
 2.25177E+00   2.0595E+00
 2.25413E+00   3.4209E+00
 2.25571E+00   3.9884E+00
 2.25650E+00   4.0180E+00
 2.25729E+00   3.8541E+00
 2.25887E+00   3.1048E+00
 2.26124E+00   1.6925E+00
 2.26203E+00   1.2935E+00
 2.26283E+00   9.8025E-01
 2.26362E+00   7.6467E-01
 2.26441E+00   6.3723E-01
 2.26520E+00   5.7158E-01
 2.26679E+00   5.2452E-01
 2.27314E+00   4.8040E-01
 2.31569E+00   3.9427E-01
 2.32380E+00   4.1481E-01
 2.32706E+00   4.5969E-01
 2.32869E+00   5.1564E-01
 2.32950E+00   5.6559E-01
 2.33032E+00   6.4869E-01
 2.33113E+00   8.2014E-01
 2.33195E+00   1.2279E+00
 2.33276E+00   2.1572E+00
 2.33358E+00   4.0135E+00
 2.33440E+00   7.1508E+00
 2.33521E+00   1.1682E+01
 2.33767E+00   2.9562E+01
 2.33848E+00   3.4336E+01
 2.33930E+00   3.6956E+01
 2.34012E+00   3.6802E+01
 2.34094E+00   3.3928E+01
 2.34258E+00   2.2977E+01
 2.34422E+00   1.1380E+01
 2.34504E+00   7.1140E+00
 2.34586E+00   4.2191E+00
 2.34668E+00   2.5297E+00
 2.34750E+00   1.6599E+00
 2.34832E+00   1.2372E+00
 2.34914E+00   1.0126E+00
 2.34997E+00   8.7145E-01
 2.35161E+00   7.0084E-01
 2.35408E+00   5.7351E-01
 2.35820E+00   4.6276E-01
 2.36564E+00   3.6140E-01
 2.38642E+00   1.7324E-01
 2.38809E+00   1.6729E-01
 2.38893E+00   1.7126E-01
 2.38977E+00   1.8507E-01
 2.39060E+00   2.1981E-01
 2.39144E+00   3.0211E-01
 2.39228E+00   4.7927E-01
 2.39311E+00   8.1240E-01
 2.39395E+00   1.3460E+00
 2.39479E+00   2.0786E+00
 2.39730E+00   4.6714E+00
 2.39814E+00   5.3167E+00
 2.39982E+00   5.9631E+00
 2.40150E+00   5.8722E+00
 2.40318E+00   5.0982E+00
 2.40655E+00   2.4622E+00
 2.40739E+00   1.9808E+00
 2.40823E+00   1.6385E+00
 2.40907E+00   1.4070E+00
 2.41076E+00   1.1321E+00
 2.41329E+00   9.1334E-01
 2.41752E+00   7.2711E-01
 2.42345E+00   5.9607E-01
 2.43194E+00   5.0342E-01
 2.43790E+00   4.8724E-01
 2.44132E+00   5.2742E-01
 2.44303E+00   5.9564E-01
 2.44388E+00   6.6419E-01
 2.44474E+00   7.8405E-01
 2.44559E+00   9.9995E-01
 2.44645E+00   1.3731E+00
 2.44730E+00   1.9560E+00
 2.44816E+00   2.7497E+00
 2.45073E+00   5.4214E+00
 2.45159E+00   5.9882E+00
 2.45245E+00   6.2744E+00
 2.45330E+00   6.2732E+00
 2.45416E+00   5.9812E+00
 2.45502E+00   5.4088E+00
 2.45760E+00   2.7912E+00
 2.45846E+00   2.0406E+00
 2.45932E+00   1.4922E+00
 2.46018E+00   1.1309E+00
 2.46104E+00   9.0526E-01
 2.46190E+00   7.6077E-01
 2.46363E+00   5.8825E-01
 2.46621E+00   4.3975E-01
 2.46880E+00   3.4458E-01
 2.46967E+00   3.2718E-01
 2.47053E+00   3.2673E-01
 2.47140E+00   3.5611E-01
 2.47226E+00   4.3055E-01
 2.47313E+00   5.6514E-01
 2.47399E+00   7.7342E-01
 2.47486E+00   1.0682E+00
 2.47572E+00   1.4525E+00
 2.47746E+00   2.3448E+00
 2.47832E+00   2.6827E+00
 2.47919E+00   2.8246E+00
 2.48006E+00   2.7388E+00
 2.48266E+00   1.8037E+00
 2.48353E+00   1.5429E+00
 2.48527E+00   1.2143E+00
 2.48788E+00   9.0811E-01
 2.49049E+00   7.1868E-01
 2.49398E+00   6.1710E-01
 2.49747E+00   5.8053E-01
 2.49922E+00   6.1584E-01
 2.50010E+00   6.6628E-01
 2.50185E+00   8.5505E-01
 2.50360E+00   1.0591E+00
 2.50447E+00   1.0881E+00
 2.50535E+00   1.0451E+00
 2.50798E+00   7.2036E-01
 2.50886E+00   6.4142E-01
 2.51062E+00   5.5926E-01
 2.51501E+00   4.9926E-01
 2.52913E+00   4.2630E-01
 2.54867E+00   3.6666E-01
 2.55314E+00   4.2932E-01
 2.55761E+00   3.5806E-01
 2.56747E+00   3.2622E-01
 2.56837E+00   3.2953E-01
 2.56926E+00   3.5178E-01
 2.57016E+00   4.3690E-01
 2.57106E+00   6.8518E-01
 2.57196E+00   1.2516E+00
 2.57286E+00   2.2483E+00
 2.57466E+00   4.7994E+00
 2.57556E+00   5.3650E+00
 2.57647E+00   4.9724E+00
 2.57737E+00   3.8257E+00
 2.57827E+00   2.4714E+00
 2.57917E+00   1.3863E+00
 2.58007E+00   7.3406E-01
 2.58098E+00   4.3139E-01
 2.58188E+00   3.1960E-01
 2.58278E+00   2.8605E-01
 2.58731E+00   2.6604E-01
 2.59910E+00   2.3867E-01
 2.60001E+00   2.4429E-01
 2.60092E+00   2.6187E-01
 2.60183E+00   3.0445E-01
 2.60274E+00   3.9187E-01
 2.60365E+00   5.4272E-01
 2.60547E+00   9.8989E-01
 2.60639E+00   1.1617E+00
 2.60730E+00   1.1963E+00
 2.60821E+00   1.0847E+00
 2.60912E+00   9.1072E-01
 2.61004E+00   8.1162E-01
 2.61095E+00   9.0812E-01
 2.61186E+00   1.2332E+00
 2.61278E+00   1.6753E+00
 2.61369E+00   2.0069E+00
 2.61461E+00   2.0270E+00
 2.61552E+00   1.7133E+00
 2.61735E+00   7.9364E-01
 2.61827E+00   4.9992E-01
 2.61918E+00   3.4623E-01
 2.62010E+00   2.7724E-01
 2.62102E+00   2.4668E-01
 2.62469E+00   1.9781E-01
 2.63389E+00   1.1489E-01
 2.63573E+00   1.0982E-01
 2.63665E+00   1.2030E-01
 2.63758E+00   1.6391E-01
 2.63850E+00   3.5042E-01
 2.63942E+00   1.0535E+00
 2.64035E+00   3.3524E+00
 2.64127E+00   9.4881E+00
 2.64220E+00   2.2251E+01
 2.64312E+00   4.2381E+01
 2.64404E+00   6.4982E+01
 2.64497E+00   7.9989E+01
 2.64590E+00   7.9139E+01
 2.64682E+00   6.3036E+01
 2.64775E+00   4.0730E+01
 2.64867E+00   2.1720E+01
 2.64960E+00   9.9519E+00
 2.65053E+00   4.3423E+00
 2.65146E+00   2.1396E+00
 2.65238E+00   1.3632E+00
 2.65331E+00   1.0656E+00
 2.65424E+00   9.2735E-01
 2.65517E+00   8.6404E-01
 2.65610E+00   8.7478E-01
 2.65703E+00   1.0223E+00
 2.65796E+00   1.4274E+00
 2.65889E+00   2.2203E+00
 2.66075E+00   4.7268E+00
 2.66168E+00   5.6434E+00
 2.66261E+00   5.7011E+00
 2.66354E+00   4.8601E+00
 2.66541E+00   2.3080E+00
 2.66634E+00   1.4385E+00
 2.66727E+00   9.5090E-01
 2.66821E+00   7.1117E-01
 2.66914E+00   5.9526E-01
 2.67101E+00   4.8814E-01
 2.67662E+00   3.2052E-01
 2.67756E+00   3.0865E-01
 2.67850E+00   3.2904E-01
 2.67943E+00   4.0568E-01
 2.68037E+00   5.4523E-01
 2.68225E+00   8.6809E-01
 2.68412E+00   1.0473E+00
 2.68600E+00   1.1634E+00
 2.68694E+00   1.1372E+00
 2.68788E+00   1.0186E+00
 2.68976E+00   6.7803E-01
 2.69071E+00   5.5554E-01
 2.69165E+00   4.8146E-01
 2.69353E+00   4.1615E-01
 2.69919E+00   3.4939E-01
 2.71245E+00   2.3536E-01
 2.71340E+00   2.3669E-01
 2.71434E+00   2.8323E-01
 2.71529E+00   4.5611E-01
 2.71624E+00   8.7524E-01
 2.71720E+00   1.5962E+00
 2.71815E+00   2.4592E+00
 2.71910E+00   3.0799E+00
 2.72005E+00   3.1151E+00
 2.72100E+00   2.5766E+00
 2.72195E+00   1.7968E+00
 2.72291E+00   1.1255E+00
 2.72386E+00   7.0462E-01
 2.72481E+00   4.9208E-01
 2.72576E+00   3.9679E-01
 2.72672E+00   3.5198E-01
 2.72958E+00   2.9513E-01
 2.73341E+00   2.5731E-01
 2.73436E+00   2.6391E-01
 2.73532E+00   3.1519E-01
 2.73628E+00   4.8468E-01
 2.73723E+00   8.8005E-01
 2.73819E+00   1.5478E+00
 2.73915E+00   2.3328E+00
 2.74011E+00   2.8699E+00
 2.74107E+00   2.8394E+00
 2.74203E+00   2.2700E+00
 2.74299E+00   1.4993E+00
 2.74395E+00   8.6626E-01
 2.74491E+00   4.9328E-01
 2.74587E+00   3.2138E-01
 2.74683E+00   2.5476E-01
 2.74779E+00   2.3455E-01
 2.74875E+00   2.4797E-01
 2.74971E+00   3.1010E-01
 2.75067E+00   4.3715E-01
 2.75164E+00   6.0776E-01
 2.75260E+00   7.4560E-01
 2.75356E+00   7.7341E-01
 2.75453E+00   7.0459E-01
 2.75549E+00   7.3930E-01
 2.75645E+00   1.3291E+00
 2.75742E+00   3.1846E+00
 2.75838E+00   6.9796E+00
 2.76031E+00   1.7663E+01
 2.76128E+00   1.9901E+01
 2.76225E+00   1.7858E+01
 2.76418E+00   8.0443E+00
 2.76515E+00   5.0723E+00
 2.76612E+00   4.4172E+00
 2.76805E+00   6.1616E+00
 2.76902E+00   6.1721E+00
 2.76999E+00   5.0380E+00
 2.77096E+00   3.3765E+00
 2.77193E+00   1.9496E+00
 2.77290E+00   1.0929E+00
 2.77387E+00   7.3330E-01
 2.77484E+00   6.7084E-01
 2.77581E+00   7.5603E-01
 2.77678E+00   8.7881E-01
 2.77775E+00   9.5031E-01
 2.77873E+00   9.2378E-01
 2.78164E+00   6.2743E-01
 2.78359E+00   5.3454E-01
 2.78651E+00   4.5881E-01
 2.78944E+00   4.2709E-01
 2.79042E+00   4.3035E-01
 2.79139E+00   4.5992E-01
 2.79237E+00   5.3675E-01
 2.79432E+00   7.7660E-01
 2.79530E+00   8.1687E-01
 2.79628E+00   7.4509E-01
 2.79824E+00   4.4343E-01
 2.79922E+00   3.3279E-01
 2.80020E+00   2.7042E-01
 2.80118E+00   2.3950E-01
 2.80510E+00   1.8826E-01
 2.80608E+00   1.7788E-01
 2.80706E+00   1.7631E-01
 2.80805E+00   2.1665E-01
 2.80903E+00   4.0820E-01
 2.81001E+00   9.8994E-01
 2.81099E+00   2.2920E+00
 2.81198E+00   4.4303E+00
 2.81296E+00   6.9015E+00
 2.81395E+00   8.6032E+00
 2.81493E+00   8.5962E+00
 2.81592E+00   6.9546E+00
 2.81690E+00   4.6379E+00
 2.81789E+00   2.6406E+00
 2.81887E+00   1.3750E+00
 2.81986E+00   7.3310E-01
 2.82085E+00   4.6731E-01
 2.82183E+00   4.1407E-01
 2.82282E+00   5.7780E-01
 2.82381E+00   1.1206E+00
 2.82480E+00   2.2627E+00
 2.82677E+00   5.8289E+00
 2.82776E+00   6.9165E+00
 2.82875E+00   6.7283E+00
 2.82974E+00   5.5376E+00
 2.83073E+00   4.1141E+00
 2.83172E+00   3.0452E+00
 2.83271E+00   2.4254E+00
 2.83470E+00   1.7440E+00
 2.83668E+00   1.1500E+00
 2.83768E+00   9.1420E-01
 2.83867E+00   7.3920E-01
 2.83966E+00   6.1647E-01
 2.84065E+00   5.3200E-01
 2.84264E+00   4.2940E-01
 2.84563E+00   3.4945E-01
 2.84961E+00   2.9679E-01
 2.85061E+00   2.9790E-01
 2.85161E+00   3.2006E-01
 2.85261E+00   3.8277E-01
 2.85360E+00   5.0151E-01
 2.85560E+00   8.2033E-01
 2.85660E+00   8.9159E-01
 2.85760E+00   8.3575E-01
 2.85860E+00   6.7650E-01
 2.85960E+00   4.8847E-01
 2.86060E+00   3.4524E-01
 2.86160E+00   2.8918E-01
 2.86260E+00   3.6507E-01
 2.86361E+00   6.7430E-01
 2.86461E+00   1.3867E+00
 2.86561E+00   2.6008E+00
 2.86661E+00   4.1146E+00
 2.86762E+00   5.3554E+00
 2.86862E+00   5.7093E+00
 2.86962E+00   5.0310E+00
 2.87163E+00   2.4412E+00
 2.87264E+00   1.5133E+00
 2.87364E+00   9.9395E-01
 2.87465E+00   7.5440E-01
 2.87565E+00   6.4775E-01
 2.87968E+00   3.9721E-01
 2.88170E+00   3.2230E-01
 2.88372E+00   2.8299E-01
 2.88472E+00   2.7970E-01
 2.88573E+00   3.0003E-01
 2.88674E+00   3.5506E-01
 2.88876E+00   5.2686E-01
 2.89079E+00   6.5384E-01
 2.89180E+00   8.1820E-01
 2.89281E+00   1.1819E+00
 2.89483E+00   2.2661E+00
 2.89585E+00   2.5791E+00
 2.89686E+00   2.5547E+00
 2.89788E+00   2.2524E+00
 2.89990E+00   1.3575E+00
 2.90092E+00   9.8453E-01
 2.90193E+00   7.2306E-01
 2.90295E+00   5.5929E-01
 2.90396E+00   4.6045E-01
 2.90498E+00   4.2267E-01
 2.90600E+00   4.9488E-01
 2.90701E+00   7.7504E-01
 2.90803E+00   1.3298E+00
 2.90905E+00   2.0633E+00
 2.91007E+00   2.6767E+00
 2.91109E+00   2.8698E+00
 2.91312E+00   2.3332E+00
 2.91414E+00   2.2732E+00
 2.91618E+00   2.7190E+00
 2.91720E+00   2.6998E+00
 2.92027E+00   1.8662E+00
 2.92129E+00   1.7608E+00
 2.92743E+00   1.8019E+00
 2.93050E+00   1.5832E+00
 2.93153E+00   1.5653E+00
 2.93461E+00   1.7587E+00
 2.93666E+00   1.6870E+00
 2.93872E+00   1.5204E+00
 2.94077E+00   1.5255E+00
 2.94695E+00   1.7354E+00
 2.95211E+00   1.6257E+00
 2.95418E+00   1.6616E+00
 2.95728E+00   1.5413E+00
 2.96350E+00   1.6726E+00
 2.97180E+00   1.5762E+00
 2.97597E+00   1.6348E+00
 2.98222E+00   1.5899E+00
 3.57979E+00   1.0369E+00
 4.14210E+00   7.0255E-01
 4.39287E+00   5.9136E-01

2p3d1Do                      !Configuration name
20                           !Type of cross-section
573                          !Number of cross-section points
 1.00000E+00   2.3367E+00
 1.12121E+00   1.6912E+00
 1.21687E+00   1.3277E+00
 1.35818E+00   9.8430E-01
 1.48752E+00   7.9165E-01
 1.60542E+00   7.1716E-01
 1.63890E+00   7.5243E-01
 1.65099E+00   8.1529E-01
 1.66316E+00   9.4095E-01
 1.67895E+00   1.7320E+00
 1.68071E+00   1.9969E+00
 1.69192E+00   5.3390E+00
 1.69607E+00   6.4918E+00
 1.69845E+00   6.3421E+00
 1.71217E+00   2.3505E+00
 1.71397E+00   2.0281E+00
 1.72782E+00   1.3350E+00
 1.73327E+00   1.2303E+00
 1.74849E+00   1.1175E+00
 1.76756E+00   1.1454E+00
 1.78496E+00   1.2897E+00
 1.80001E+00   1.5592E+00
 1.80695E+00   1.7814E+00
 1.81773E+00   2.3100E+00
 1.83050E+00   3.9349E+00
 1.83242E+00   4.6074E+00
 1.84271E+00   1.0870E+01
 1.84400E+00   1.2730E+01
 1.84464E+00   1.4595E+01
 1.84529E+00   1.7377E+01
 1.84658E+00   2.5535E+01
 1.85695E+00   1.0722E+02
 1.85890E+00   1.0865E+02
 1.86280E+00   7.8712E+01
 1.86933E+00   2.2928E+01
 1.86999E+00   1.8114E+01
 1.87064E+00   1.4082E+01
 1.87130E+00   1.1051E+01
 1.87195E+00   9.0408E+00
 1.87261E+00   7.8398E+00
 1.87392E+00   6.7073E+00
 1.88246E+00   2.7217E+00
 1.88378E+00   2.2868E+00
 1.88575E+00   1.9572E+00
 1.89568E+00   1.1181E+00
 1.90033E+00   9.5251E-01
 1.90899E+00   7.3848E-01
 1.92239E+00   6.2375E-01
 1.93725E+00   6.0750E-01
 1.95495E+00   6.7260E-01
 1.97006E+00   8.2089E-01
 1.97973E+00   9.8815E-01
 1.98806E+00   1.2111E+00
 1.99712E+00   1.6142E+00
 2.00623E+00   2.4140E+00
 2.01044E+00   3.2279E+00
 2.01537E+00   4.4106E+00
 2.01749E+00   5.5073E+00
 2.02315E+00   1.0602E+01
 2.02456E+00   1.2284E+01
 2.02527E+00   1.3620E+01
 2.02598E+00   1.5649E+01
 2.02669E+00   1.8611E+01
 2.02811E+00   2.7346E+01
 2.03450E+00   7.7146E+01
 2.03593E+00   8.2354E+01
 2.03735E+00   7.9225E+01
 2.04235E+00   4.2503E+01
 2.04449E+00   2.7012E+01
 2.04592E+00   1.9716E+01
 2.04736E+00   1.5632E+01
 2.05238E+00   7.8756E+00
 2.05381E+00   6.0042E+00
 2.05525E+00   4.6698E+00
 2.05669E+00   3.9287E+00
 2.06245E+00   2.2803E+00
 2.06462E+00   1.8534E+00
 2.07113E+00   1.1985E+00
 2.07476E+00   9.6225E-01
 2.08203E+00   6.6954E-01
 2.09079E+00   4.7737E-01
 2.10032E+00   3.6021E-01
 2.11137E+00   2.8173E-01
 2.12620E+00   2.2272E-01
 2.15014E+00   1.7864E-01
 2.18808E+00   1.5235E-01
 2.21504E+00   1.4882E-01
 2.22047E+00   1.5808E-01
 2.22358E+00   1.8184E-01
 2.22436E+00   1.9306E-01
 2.22514E+00   2.1222E-01
 2.22592E+00   2.4861E-01
 2.22670E+00   3.1523E-01
 2.22748E+00   4.2331E-01
 2.22826E+00   5.7631E-01
 2.22982E+00   9.8162E-01
 2.23138E+00   1.4106E+00
 2.23216E+00   1.5806E+00
 2.23294E+00   1.6841E+00
 2.23372E+00   1.7005E+00
 2.23450E+00   1.6265E+00
 2.23607E+00   1.2874E+00
 2.23842E+00   6.7811E-01
 2.23920E+00   5.2294E-01
 2.23998E+00   4.0938E-01
 2.24077E+00   3.3584E-01
 2.24155E+00   2.9198E-01
 2.24312E+00   2.4814E-01
 2.24626E+00   2.0587E-01
 2.25256E+00   1.8015E-01
 2.26917E+00   1.6754E-01
 2.29071E+00   1.7969E-01
 2.30034E+00   2.0073E-01
 2.30518E+00   2.2959E-01
 2.30760E+00   2.6621E-01
 2.30841E+00   2.9267E-01
 2.30921E+00   3.3334E-01
 2.31083E+00   4.6176E-01
 2.31326E+00   6.9423E-01
 2.31488E+00   7.9089E-01
 2.31731E+00   8.7569E-01
 2.31812E+00   9.4743E-01
 2.31893E+00   1.0722E+00
 2.32055E+00   1.4862E+00
 2.32218E+00   1.9620E+00
 2.32299E+00   2.1267E+00
 2.32380E+00   2.1977E+00
 2.32543E+00   2.0541E+00
 2.32950E+00   1.1630E+00
 2.33195E+00   7.4582E-01
 2.33358E+00   5.6201E-01
 2.33521E+00   4.5452E-01
 2.33767E+00   3.6235E-01
 2.34094E+00   3.0053E-01
 2.34586E+00   2.5815E-01
 2.35408E+00   2.3595E-01
 2.36895E+00   2.3865E-01
 2.37642E+00   2.4509E-01
 2.37726E+00   2.6761E-01
 2.37809E+00   3.9386E-01
 2.37892E+00   9.3764E-01
 2.37975E+00   2.8201E+00
 2.38059E+00   8.0048E+00
 2.38142E+00   1.9632E+01
 2.38225E+00   4.0861E+01
 2.38309E+00   7.2758E+01
 2.38475E+00   1.5039E+02
 2.38559E+00   1.7753E+02
 2.38642E+00   1.8466E+02
 2.38726E+00   1.6944E+02
 2.38809E+00   1.3688E+02
 2.38977E+00   5.9887E+01
 2.39060E+00   3.2020E+01
 2.39144E+00   1.4905E+01
 2.39228E+00   6.2749E+00
 2.39311E+00   2.7786E+00
 2.39395E+00   1.6990E+00
 2.39479E+00   1.5431E+00
 2.39563E+00   1.7211E+00
 2.39646E+00   2.0815E+00
 2.39730E+00   2.6105E+00
 2.39982E+00   4.8172E+00
 2.40066E+00   5.4081E+00
 2.40150E+00   5.7565E+00
 2.40318E+00   5.7155E+00
 2.40570E+00   4.9418E+00
 2.40655E+00   5.2680E+00
 2.40739E+00   6.4587E+00
 2.40823E+00   8.7144E+00
 2.40992E+00   1.4884E+01
 2.41076E+00   1.6966E+01
 2.41160E+00   1.7178E+01
 2.41245E+00   1.5365E+01
 2.41498E+00   5.2104E+00
 2.41583E+00   2.9123E+00
 2.41667E+00   1.5277E+00
 2.41752E+00   7.9135E-01
 2.41836E+00   4.2827E-01
 2.41921E+00   2.5118E-01
 2.42006E+00   1.6275E-01
 2.42090E+00   1.1714E-01
 2.42175E+00   9.2943E-02
 2.42260E+00   7.9842E-02
 2.42345E+00   7.2713E-02
 2.42514E+00   6.7776E-02
 2.42684E+00   6.9998E-02
 2.42854E+00   7.9912E-02
 2.42939E+00   9.0446E-02
 2.43024E+00   1.0733E-01
 2.43109E+00   1.3169E-01
 2.43279E+00   1.9142E-01
 2.43364E+00   2.1262E-01
 2.43449E+00   2.1889E-01
 2.43535E+00   2.0938E-01
 2.43790E+00   1.4997E-01
 2.43876E+00   1.3959E-01
 2.44046E+00   1.3577E-01
 2.44559E+00   1.6203E-01
 2.45073E+00   2.0572E-01
 2.45416E+00   2.5856E-01
 2.45674E+00   3.2144E-01
 2.45932E+00   4.2724E-01
 2.46104E+00   5.5065E-01
 2.46190E+00   6.4504E-01
 2.46276E+00   7.7996E-01
 2.46363E+00   9.8185E-01
 2.46449E+00   1.2947E+00
 2.46535E+00   1.7749E+00
 2.46621E+00   2.4736E+00
 2.46708E+00   3.4058E+00
 2.46967E+00   6.7326E+00
 2.47053E+00   7.3175E+00
 2.47140E+00   7.2114E+00
 2.47226E+00   6.3641E+00
 2.47399E+00   3.4889E+00
 2.47486E+00   2.2089E+00
 2.47572E+00   1.3096E+00
 2.47659E+00   7.6675E-01
 2.47746E+00   4.6688E-01
 2.47832E+00   3.0610E-01
 2.47919E+00   2.1672E-01
 2.48006E+00   1.6471E-01
 2.48093E+00   1.3334E-01
 2.48179E+00   1.1500E-01
 2.48266E+00   1.0600E-01
 2.48353E+00   1.0499E-01
 2.48440E+00   1.1241E-01
 2.48527E+00   1.3127E-01
 2.48614E+00   1.6837E-01
 2.48701E+00   2.3753E-01
 2.48788E+00   3.6122E-01
 2.48875E+00   5.6838E-01
 2.48962E+00   8.8469E-01
 2.49049E+00   1.3172E+00
 2.49224E+00   2.3372E+00
 2.49311E+00   2.6924E+00
 2.49398E+00   2.7624E+00
 2.49485E+00   2.5069E+00
 2.49660E+00   1.4555E+00
 2.49747E+00   9.7716E-01
 2.49835E+00   6.4138E-01
 2.49922E+00   4.3628E-01
 2.50010E+00   3.1853E-01
 2.50097E+00   2.5045E-01
 2.50185E+00   2.0832E-01
 2.50272E+00   1.8028E-01
 2.50447E+00   1.4555E-01
 2.50710E+00   1.1820E-01
 2.51062E+00   1.0026E-01
 2.51677E+00   8.7960E-02
 2.52825E+00   8.3600E-02
 2.55492E+00   8.8302E-02
 2.55582E+00   9.0133E-02
 2.55671E+00   9.5827E-02
 2.55761E+00   1.0931E-01
