
******************************************************************************

       Photoionization cross-sections for S III

>> Verner high energy tail included for gnd level
>> Opacity project data smoothed by phot_smooth.f
>>   Smoothed with a gausian of width 3000 km/sec

          Types of cross sections included:
         -----------------------------------

          20 - Opacity Project: smoothed [number of data pairs]         

          21 - Opacity Project: scaled, smoothed [number of data pairs] 

******************************************************************************

08-Jul-1999                             !Date
2.1960D+00 1.098D+02
2.2069D+00 9.590D+01
2.2179D+00 6.716D+01
2.2290D+00 3.857D+01
2.2401D+00 1.939D+01
2.2513D+00 9.065D+00
2.2625D+00 4.780D+00
2.2739D+00 3.013D+00
2.2852D+00 2.349D+00
2.2966D+00 2.074D+00
2.3081D+00 1.973D+00
2.3311D+00 1.875D+00
2.3545D+00 1.783D+00
2.3780D+00 1.697D+00
2.4018D+00 1.641D+00
2.4259D+00 1.580D+00
2.4380D+00 1.546D+00
2.4501D+00 1.561D+00
2.4624D+00 1.674D+00
2.4870D+00 2.127D+00
2.4994D+00 2.273D+00
2.5119D+00 2.314D+00
2.5244D+00 2.305D+00
2.5371D+00 2.284D+00
2.5497D+00 2.191D+00
2.5752D+00 1.679D+00
2.5881D+00 1.401D+00
2.6010D+00 1.216D+00
2.6140D+00 1.115D+00
2.6270D+00 1.067D+00
2.6402D+00 1.044D+00
2.6533D+00 1.042D+00
2.6666D+00 1.063D+00
2.7067D+00 1.268D+00
2.7202D+00 1.311D+00
2.7338D+00 1.287D+00
2.7611D+00 1.084D+00
2.8027D+00 9.227D-01
2.8166D+00 9.382D-01
2.8307D+00 9.507D-01
2.8733D+00 8.784D-01
2.9021D+00 8.528D-01
2.9604D+00 7.912D-01
3.1900D+00 6.002D-01
3.2542D+00 5.642D-01
3.2704D+00 5.552D-01
3.2867D+00 5.461D-01
3.3031D+00 5.369D-01
3.5593D+00 4.259D-01
3.8352D+00 3.435D-01
4.1326D+00 2.784D-01
4.3436D+00 2.448D-01
4.3652D+00 2.417D-01
4.3870D+00 2.386D-01
4.4753D+00 2.258D-01
4.5201D+00 2.194D-01
4.5426D+00 2.161D-01
4.8948D+00 1.761D-01
4.9438D+00 1.719D-01
4.9933D+00 1.677D-01
5.0182D+00 1.656D-01
5.0684D+00 1.613D-01
5.4614D+00 1.302D-01
5.8848D+00 1.037D-01
6.3412D+00 8.140D-02
6.8328D+00 6.337D-02
7.3627D+00 4.949D-02
7.9335D+00 3.962D-02
8.5488D+00 3.244D-02
9.2115D+00 2.762D-02
9.5383D+00 2.601D-02
9.5858D+00 2.578D-02
1.0329D+01 2.264D-02
1.0381D+01 2.245D-02
1.0433D+01 2.226D-02
1.0965D+01 2.031D-02
1.1075D+01 1.991D-02
1.1186D+01 1.951D-02
1.1298D+01 1.910D-02
1.1467D+01 1.848D-02
1.1525D+01 1.827D-02
1.1993D+01 1.644D-02
1.2923D+01 1.314D-02
1.3925D+01 1.051D-02
1.5005D+01 8.397D-03
1.6168D+01 6.712D-03
1.6576D+01 6.228D-03
3s23p5s3Po                              !Configuration name
20                                      !Type of cross-section
181                                     !Number of cross-section points
1.0000D+00 1.265D+00
1.0050D+00 1.202D+00
1.0151D+00 8.660D-01
1.0355D+00 6.059D-01
1.0458D+00 6.130D-01
1.0563D+00 6.184D-01
1.0616D+00 6.181D-01
1.0883D+00 6.636D-01
1.1439D+00 7.344D-01
1.1727D+00 8.224D-01
1.1963D+00 8.680D-01
1.2326D+00 9.541D-01
1.2511D+00 1.041D+00
1.2637D+00 1.136D+00
1.2699D+00 1.221D+00
1.2763D+00 1.376D+00
1.2827D+00 1.746D+00
1.2891D+00 2.646D+00
1.2955D+00 4.724D+00
1.3085D+00 1.314D+01
1.3150D+00 1.711D+01
1.3215D+00 1.782D+01
1.3282D+00 1.498D+01
1.3348D+00 1.013D+01
1.3414D+00 5.646D+00
1.3481D+00 2.860D+00
1.3549D+00 1.490D+00
1.3616D+00 9.724D-01
1.3960D+00 4.403D-01
1.4169D+00 5.077D-01
1.4819D+00 6.923D-01
1.5268D+00 8.441D-01
1.5421D+00 8.956D-01
1.5575D+00 8.458D-01
1.5731D+00 8.092D-01
1.6128D+00 9.442D-01
1.6452D+00 1.140D+00
1.6617D+00 1.223D+00
1.6700D+00 1.273D+00
1.6867D+00 1.464D+00
1.7036D+00 1.673D+00
1.7120D+00 1.809D+00
1.7206D+00 2.062D+00
1.7292D+00 2.639D+00
1.7378D+00 3.916D+00
1.7465D+00 6.612D+00
1.7640D+00 1.689D+01
1.7728D+00 2.189D+01
1.7816D+00 2.341D+01
1.7905D+00 2.084D+01
1.8084D+00 1.006D+01
1.8174D+00 6.279D+00
1.8265D+00 4.238D+00
1.8356D+00 3.524D+00
1.8448D+00 3.490D+00
1.8540D+00 3.915D+00
1.8633D+00 4.761D+00
1.8726D+00 6.320D+00
1.8819D+00 9.199D+00
1.8913D+00 1.534D+01
1.9008D+00 2.798D+01
1.9293D+00 1.290D+02
1.9390D+00 1.573D+02
1.9486D+00 1.566D+02
1.9681D+00 8.775D+01
1.9780D+00 5.037D+01
1.9878D+00 2.601D+01
1.9978D+00 1.270D+01
2.0077D+00 6.901D+00
2.0178D+00 4.325D+00
2.0278D+00 3.198D+00
2.0380D+00 2.614D+00
2.0481D+00 2.304D+00
2.0584D+00 2.148D+00
2.0686D+00 2.126D+00
2.0790D+00 2.217D+00
2.1102D+00 3.037D+00
2.1313D+00 3.929D+00
2.1420D+00 4.801D+00
2.1527D+00 6.740D+00
2.1634D+00 1.134D+01
2.1742D+00 2.328D+01
2.1851D+00 4.917D+01
2.2069D+00 1.586D+02
2.2179D+00 2.132D+02
2.2290D+00 2.331D+02
2.2401D+00 2.037D+02
2.2625D+00 8.458D+01
2.2739D+00 4.128D+01
2.4624D+00 1.385D-01
2.4870D+00 1.491D-01
2.4994D+00 1.547D-01
2.5244D+00 1.354D-01
2.5497D+00 1.164D-01
2.5881D+00 1.921D-01
2.6010D+00 2.154D-01
2.6402D+00 1.360D-01
2.7202D+00 6.911D-02
2.7749D+00 9.715D-02
2.7887D+00 1.039D-01
2.8307D+00 8.311D-02
2.8591D+00 7.219D-02
2.8877D+00 7.796D-02
2.9166D+00 8.186D-02
2.9458D+00 7.759D-02
2.9604D+00 7.660D-02
2.9901D+00 7.675D-02
3.0200D+00 7.584D-02
3.0655D+00 7.507D-02
3.1115D+00 7.422D-02
3.2219D+00 7.246D-02
3.4033D+00 6.977D-02
3.4203D+00 6.952D-02
3.4373D+00 6.927D-02
3.4545D+00 6.901D-02
3.4717D+00 6.876D-02
3.4891D+00 6.850D-02
3.5240D+00 6.798D-02
3.5949D+00 6.693D-02
3.6128D+00 6.666D-02
3.6489D+00 6.613D-02
3.6672D+00 6.586D-02
3.6854D+00 6.559D-02
3.8162D+00 6.365D-02
3.8352D+00 6.336D-02
3.8930D+00 6.251D-02
3.9123D+00 6.222D-02
3.9319D+00 6.193D-02
3.9515D+00 6.164D-02
4.1740D+00 5.800D-02
4.1948D+00 5.764D-02
4.2157D+00 5.728D-02
4.2367D+00 5.692D-02
4.3219D+00 5.545D-02
4.3870D+00 5.433D-02
4.4089D+00 5.395D-02
4.7271D+00 4.975D-02
4.9933D+00 4.581D-02
5.3804D+00 4.047D-02
5.5436D+00 3.865D-02
5.6834D+00 3.709D-02
5.7402D+00 3.646D-02
6.2162D+00 3.208D-02
6.4047D+00 3.060D-02
6.4688D+00 3.009D-02
6.5010D+00 2.984D-02
6.5335D+00 2.958D-02
6.5660D+00 2.933D-02
7.0752D+00 2.606D-02
7.1816D+00 2.546D-02
7.2535D+00 2.506D-02
7.2898D+00 2.486D-02
7.9335D+00 2.187D-02
8.0129D+00 2.156D-02
8.7641D+00 1.909D-02
8.8080D+00 1.897D-02
8.9404D+00 1.861D-02
9.0751D+00 1.825D-02
9.1202D+00 1.813D-02
9.9259D+00 1.632D-02
1.0329D+01 1.555D-02
1.0381D+01 1.545D-02
1.0433D+01 1.535D-02
1.0484D+01 1.525D-02
1.0749D+01 1.474D-02
1.0910D+01 1.443D-02
1.0965D+01 1.433D-02
1.1815D+01 1.283D-02
1.2418D+01 1.155D-02
1.3583D+01 8.828D-03
1.4856D+01 6.746D-03
1.6249D+01 5.156D-03
1.7772D+01 3.941D-03
1.9438D+01 3.011D-03
2.1261D+01 2.301D-03
2.3254D+01 1.759D-03
2.5434D+01 1.344D-03
2.7818D+01 1.028D-03
3.0427D+01 7.853D-04
3.3279D+01 6.001D-04
3.3612D+01 5.824D-04
3s23p4d1Fo                              !Configuration name
20                                      !Type of cross-section
159                                     !Number of cross-section points
1.0000D+00 3.113D+00
1.0100D+00 2.937D+00
1.0829D+00 1.936D+00
1.0938D+00 1.837D+00
1.1611D+00 9.343D-01
1.2023D+00 3.623D-01
1.2265D+00 2.182D-01
1.2449D+00 3.516D-01
1.2511D+00 5.416D-01
1.2574D+00 1.005D+00
1.2637D+00 2.020D+00
1.2763D+00 6.588D+00
1.2827D+00 9.015D+00
1.2891D+00 1.001D+01
1.2955D+00 8.917D+00
1.3020D+00 6.617D+00
1.3085D+00 4.440D+00
1.3150D+00 3.170D+00
1.3215D+00 2.903D+00
1.3282D+00 3.201D+00
1.3414D+00 4.355D+00
1.3549D+00 5.314D+00
1.3616D+00 5.600D+00
1.3684D+00 5.794D+00
1.3752D+00 5.910D+00
1.3821D+00 5.895D+00
1.3890D+00 5.651D+00
1.4029D+00 4.685D+00
1.4169D+00 3.940D+00
1.4240D+00 3.755D+00
1.4311D+00 3.661D+00
1.4383D+00 3.646D+00
1.4454D+00 3.759D+00
1.4527D+00 4.051D+00
1.4672D+00 5.246D+00
1.4745D+00 5.880D+00
1.4819D+00 6.247D+00
1.4893D+00 6.180D+00
1.5042D+00 5.166D+00
1.5192D+00 4.090D+00
1.5344D+00 3.438D+00
1.5498D+00 3.053D+00
1.5889D+00 2.492D+00
1.6370D+00 2.100D+00
1.6452D+00 2.103D+00
1.6534D+00 2.209D+00
1.6617D+00 2.505D+00
1.6783D+00 3.550D+00
1.6867D+00 3.960D+00
1.6951D+00 4.072D+00
1.7036D+00 3.940D+00
1.7206D+00 3.257D+00
1.7292D+00 2.927D+00
1.7378D+00 2.899D+00
1.7465D+00 3.588D+00
1.7552D+00 5.249D+00
1.7640D+00 7.781D+00
1.7728D+00 1.027D+01
1.7816D+00 1.142D+01
1.7905D+00 1.084D+01
1.7994D+00 9.141D+00
1.8084D+00 7.664D+00
1.8174D+00 7.464D+00
1.8265D+00 8.959D+00
1.8356D+00 1.272D+01
1.8540D+00 2.663D+01
1.8633D+00 3.353D+01
1.8726D+00 3.628D+01
1.8819D+00 3.445D+01
1.8913D+00 3.067D+01
1.9008D+00 2.921D+01
1.9102D+00 3.262D+01
1.9293D+00 4.695D+01
1.9486D+00 5.680D+01
1.9584D+00 5.951D+01
1.9681D+00 6.022D+01
1.9780D+00 5.742D+01
1.9978D+00 3.984D+01
2.0178D+00 2.145D+01
2.0380D+00 1.200D+01
2.0481D+00 9.610D+00
2.0584D+00 8.272D+00
2.0686D+00 7.864D+00
2.0790D+00 7.879D+00
2.0893D+00 7.857D+00
2.0998D+00 7.705D+00
2.1102D+00 7.886D+00
2.1208D+00 8.925D+00
2.1527D+00 1.691D+01
2.1742D+00 2.684D+01
2.1960D+00 4.767D+01
2.2179D+00 8.213D+01
2.2290D+00 9.831D+01
2.2401D+00 1.068D+02
2.2513D+00 1.054D+02
2.2852D+00 5.994D+01
2.3081D+00 3.462D+01
2.3311D+00 2.194D+01
2.3545D+00 1.549D+01
2.3780D+00 1.162D+01
2.4018D+00 9.208D+00
2.4624D+00 6.122D+00
2.4994D+00 5.069D+00
2.5119D+00 4.896D+00
2.5244D+00 4.848D+00
2.5371D+00 4.878D+00
2.5497D+00 4.881D+00
2.5625D+00 4.712D+00
2.6010D+00 2.930D+00
2.6140D+00 2.438D+00
2.6270D+00 2.235D+00
2.6402D+00 2.242D+00
2.6533D+00 2.347D+00
2.6666D+00 2.443D+00
2.6799D+00 2.483D+00
2.6933D+00 2.474D+00
2.7338D+00 2.308D+00
2.7474D+00 2.244D+00
2.7749D+00 2.081D+00
2.8027D+00 1.807D+00
2.8166D+00 1.692D+00
2.8307D+00 1.638D+00
2.8448D+00 1.644D+00
2.8591D+00 1.668D+00
2.8733D+00 1.677D+00
2.8877D+00 1.654D+00
2.9166D+00 1.522D+00
2.9311D+00 1.453D+00
2.9458D+00 1.408D+00
2.9752D+00 1.370D+00
3.0050D+00 1.309D+00
3.0502D+00 1.220D+00
3.0807D+00 1.164D+00
3.1584D+00 1.053D+00
3.1900D+00 1.012D+00
3.3695D+00 8.323D-01
3.3864D+00 8.176D-01
3.6309D+00 6.425D-01
3.8930D+00 5.134D-01
4.1740D+00 4.165D-01
4.4753D+00 3.379D-01
4.7983D+00 2.741D-01
5.1447D+00 2.224D-01
5.5161D+00 1.804D-01
5.9143D+00 1.464D-01
6.3412D+00 1.188D-01
6.7990D+00 9.637D-02
7.2898D+00 7.819D-02
7.8160D+00 6.343D-02
8.3802D+00 5.146D-02
8.9851D+00 4.175D-02
9.6337D+00 3.388D-02
1.0329D+01 2.748D-02
1.1075D+01 2.230D-02
1.1874D+01 1.809D-02
1.2731D+01 1.468D-02
1.3650D+01 1.191D-02
1.4636D+01 9.660D-03
1.4709D+01 9.517D-03
3s23p5s1Po                              !Configuration name
20                                      !Type of cross-section
188                                     !Number of cross-section points
1.0000D+00 8.675D-01
1.0252D+00 8.199D-01
1.0355D+00 7.973D-01
1.0458D+00 8.362D-01
1.0616D+00 1.204D+00
1.0669D+00 1.271D+00
1.0722D+00 1.208D+00
1.0829D+00 8.561D-01
1.1158D+00 3.573D-01
1.1326D+00 5.112D-01
1.1669D+00 7.183D-01
1.1844D+00 7.123D-01
1.1963D+00 7.073D-01
1.2511D+00 9.392D-01
1.2699D+00 1.035D+00
1.2955D+00 8.830D-01
1.3020D+00 8.435D-01
1.3085D+00 9.028D-01
1.3150D+00 1.209D+00
1.3215D+00 2.042D+00
1.3414D+00 7.961D+00
1.3481D+00 9.278D+00
1.3549D+00 9.244D+00
1.3684D+00 6.143D+00
1.3821D+00 3.276D+00
1.3890D+00 2.494D+00
1.3960D+00 1.997D+00
1.4029D+00 1.715D+00
1.4099D+00 1.561D+00
1.4169D+00 1.497D+00
1.4240D+00 1.480D+00
1.4311D+00 1.503D+00
1.4383D+00 1.571D+00
1.4454D+00 1.712D+00
1.4672D+00 2.598D+00
1.4745D+00 2.840D+00
1.4819D+00 2.893D+00
1.4893D+00 2.717D+00
1.5042D+00 2.052D+00
1.5117D+00 1.759D+00
1.5192D+00 1.557D+00
1.5268D+00 1.426D+00
1.5344D+00 1.349D+00
1.5421D+00 1.301D+00
1.5498D+00 1.272D+00
1.5575D+00 1.254D+00
1.5653D+00 1.244D+00
1.5731D+00 1.239D+00
1.5810D+00 1.237D+00
1.5889D+00 1.239D+00
1.5968D+00 1.243D+00
1.6208D+00 1.272D+00
1.6534D+00 1.344D+00
1.6867D+00 1.486D+00
1.6951D+00 1.524D+00
1.7036D+00 1.550D+00
1.7120D+00 1.565D+00
1.7206D+00 1.588D+00
1.7292D+00 1.650D+00
1.7378D+00 1.797D+00
1.7465D+00 2.109D+00
1.7640D+00 3.303D+00
1.7728D+00 3.906D+00
1.7816D+00 4.152D+00
1.7905D+00 4.027D+00
1.7994D+00 3.790D+00
1.8084D+00 3.798D+00
1.8265D+00 4.693D+00
1.8356D+00 5.001D+00
1.8448D+00 5.081D+00
1.8540D+00 5.269D+00
1.8633D+00 6.286D+00
1.8726D+00 9.638D+00
1.8819D+00 1.726D+01
1.9008D+00 4.915D+01
1.9102D+00 6.514D+01
1.9198D+00 7.395D+01
1.9293D+00 7.676D+01
1.9390D+00 8.204D+01
1.9584D+00 1.120D+02
1.9681D+00 1.194D+02
1.9780D+00 1.110D+02
1.9978D+00 6.126D+01
2.0077D+00 3.934D+01
2.0178D+00 2.463D+01
2.0278D+00 1.619D+01
2.0380D+00 1.090D+01
2.0481D+00 7.494D+00
2.0584D+00 5.210D+00
2.0686D+00 3.908D+00
2.0790D+00 3.236D+00
2.0893D+00 3.020D+00
2.0998D+00 3.140D+00
2.1102D+00 3.655D+00
2.1313D+00 5.622D+00
2.1420D+00 6.570D+00
2.1527D+00 7.106D+00
2.1634D+00 7.351D+00
2.1742D+00 7.890D+00
2.1851D+00 9.827D+00
2.1960D+00 1.569D+01
2.2069D+00 2.959D+01
2.2179D+00 5.875D+01
2.2401D+00 1.633D+02
2.2513D+00 2.092D+02
2.2625D+00 2.173D+02
2.2739D+00 1.856D+02
2.2852D+00 1.306D+02
2.3081D+00 4.225D+01
2.3196D+00 2.222D+01
2.3311D+00 1.288D+01
2.4624D+00 9.769D-01
2.4994D+00 7.204D-01
2.5371D+00 5.105D-01
2.6140D+00 7.224D-01
2.6402D+00 8.340D-01
2.6799D+00 5.672D-01
2.7611D+00 2.878D-01
2.8027D+00 3.544D-01
2.8307D+00 3.928D-01
2.8591D+00 3.261D-01
2.9021D+00 2.581D-01
2.9311D+00 2.823D-01
2.9458D+00 2.845D-01
2.9752D+00 2.612D-01
3.0050D+00 2.538D-01
3.0502D+00 2.406D-01
3.1115D+00 2.214D-01
3.1427D+00 2.128D-01
3.3695D+00 1.737D-01
3.3864D+00 1.715D-01
3.6854D+00 1.395D-01
3.9319D+00 1.217D-01
3.9515D+00 1.205D-01
4.3005D+00 1.021D-01
4.6803D+00 8.665D-02
4.8464D+00 8.142D-02
4.8948D+00 7.990D-02
4.9438D+00 7.837D-02
4.9684D+00 7.759D-02
4.9933D+00 7.681D-02
5.0182D+00 7.603D-02
5.4342D+00 6.490D-02
5.4614D+00 6.424D-02
5.4886D+00 6.358D-02
5.5436D+00 6.225D-02
6.0032D+00 5.267D-02
6.0332D+00 5.210D-02
6.5010D+00 4.435D-02
6.5335D+00 4.388D-02
6.5660D+00 4.341D-02
6.5989D+00 4.294D-02
7.0752D+00 3.704D-02
7.1104D+00 3.666D-02
7.7385D+00 3.102D-02
8.2972D+00 2.771D-02
8.3385D+00 2.750D-02
8.3802D+00 2.729D-02
8.4219D+00 2.708D-02
9.1659D+00 2.424D-02
9.3502D+00 2.370D-02
9.4438D+00 2.343D-02
9.4908D+00 2.329D-02
1.0329D+01 2.123D-02
1.0749D+01 2.034D-02
1.0802D+01 2.023D-02
1.0856D+01 2.011D-02
1.0910D+01 2.000D-02
1.0965D+01 1.988D-02
1.1075D+01 1.965D-02
1.1130D+01 1.953D-02
1.1241D+01 1.929D-02
1.1298D+01 1.917D-02
1.1354D+01 1.906D-02
1.1411D+01 1.893D-02
1.1525D+01 1.869D-02
1.1640D+01 1.845D-02
1.1815D+01 1.807D-02
1.2543D+01 1.611D-02
1.3650D+01 1.250D-02
1.4856D+01 9.694D-03
1.6168D+01 7.521D-03
1.7596D+01 5.834D-03
1.9150D+01 4.526D-03
2.0841D+01 3.511D-03
2.2682D+01 2.724D-03
2.4685D+01 2.113D-03
2.5688D+01 1.875D-03
3s23p4d1Po                              !Configuration name
20                                      !Type of cross-section
218                                     !Number of cross-section points
1.0000D+00 5.363D+00
1.0303D+00 4.786D+00
1.0406D+00 4.576D+00
1.0458D+00 4.506D+00
1.0510D+00 4.496D+00
1.0563D+00 4.560D+00
1.0616D+00 4.669D+00
1.0669D+00 4.739D+00
1.0722D+00 4.690D+00
1.0829D+00 4.340D+00
1.0883D+00 4.190D+00
1.0938D+00 4.129D+00
1.0992D+00 4.143D+00
1.1047D+00 4.202D+00
1.1102D+00 4.256D+00
1.1158D+00 4.247D+00
1.1213D+00 4.131D+00
1.1382D+00 3.120D+00
1.1496D+00 2.370D+00
1.1669D+00 1.633D+00
1.2143D+00 4.448D-01
1.2387D+00 1.793D-01
1.2511D+00 3.721D-01
1.2699D+00 1.121D+00
1.2827D+00 1.588D+00
1.2891D+00 1.707D+00
1.2955D+00 1.718D+00
1.3020D+00 1.634D+00
1.3150D+00 1.266D+00
1.3215D+00 1.104D+00
1.3282D+00 1.084D+00
1.3348D+00 1.333D+00
1.3752D+00 6.845D+00
1.3821D+00 7.978D+00
1.3890D+00 8.595D+00
1.3960D+00 8.293D+00
1.4099D+00 5.245D+00
1.4240D+00 2.510D+00
1.4311D+00 1.809D+00
1.4383D+00 1.387D+00
1.4454D+00 1.213D+00
1.4527D+00 1.355D+00
1.4599D+00 2.084D+00
1.4672D+00 3.631D+00
1.4819D+00 9.201D+00
1.4893D+00 1.186D+01
1.4967D+00 1.335D+01
1.5042D+00 1.318D+01
1.5192D+00 9.979D+00
1.5344D+00 6.783D+00
1.5421D+00 5.704D+00
1.5653D+00 3.892D+00
1.5810D+00 3.304D+00
1.5889D+00 3.199D+00
1.5968D+00 3.308D+00
1.6128D+00 4.055D+00
1.6208D+00 4.313D+00
1.6289D+00 4.163D+00
1.6452D+00 2.965D+00
1.6617D+00 1.949D+00
1.6700D+00 1.687D+00
1.6783D+00 1.555D+00
1.6867D+00 1.575D+00
1.6951D+00 1.903D+00
1.7036D+00 2.669D+00
1.7120D+00 3.822D+00
1.7206D+00 4.893D+00
1.7292D+00 5.233D+00
1.7378D+00 4.741D+00
1.7465D+00 3.952D+00
1.7552D+00 4.009D+00
1.7640D+00 6.425D+00
1.7816D+00 2.007D+01
1.7905D+00 2.742D+01
1.7994D+00 2.965D+01
1.8084D+00 2.567D+01
1.8174D+00 1.767D+01
1.8265D+00 9.838D+00
1.8356D+00 4.762D+00
1.8448D+00 2.216D+00
1.8540D+00 1.442D+00
1.8633D+00 1.253D+00
1.8726D+00 1.395D+00
1.8819D+00 1.792D+00
1.8913D+00 2.666D+00
1.9008D+00 4.328D+00
1.9198D+00 1.054D+01
1.9390D+00 1.686D+01
1.9486D+00 2.070D+01
1.9584D+00 2.810D+01
1.9780D+00 5.978D+01
1.9878D+00 7.727D+01
1.9978D+00 8.725D+01
2.0077D+00 8.458D+01
2.0278D+00 5.463D+01
2.0380D+00 3.882D+01
2.0584D+00 1.967D+01
2.0790D+00 1.124D+01
2.0893D+00 9.071D+00
2.0998D+00 7.946D+00
2.1102D+00 8.344D+00
2.1208D+00 1.141D+01
2.1313D+00 1.987D+01
2.1527D+00 5.728D+01
2.1634D+00 7.883D+01
2.1742D+00 9.026D+01
2.1851D+00 8.687D+01
2.2069D+00 4.883D+01
2.2179D+00 3.158D+01
2.2290D+00 2.245D+01
2.2401D+00 2.437D+01
2.2513D+00 3.705D+01
2.2625D+00 5.788D+01
2.2739D+00 7.805D+01
2.2852D+00 8.645D+01
2.2966D+00 8.030D+01
2.3081D+00 6.544D+01
2.3196D+00 5.326D+01
2.3311D+00 5.051D+01
2.3428D+00 5.352D+01
2.3545D+00 5.410D+01
2.3663D+00 4.719D+01
2.3780D+00 3.424D+01
2.4018D+00 1.223D+01
2.4139D+00 7.391D+00
2.4259D+00 5.400D+00
2.4380D+00 4.554D+00
2.4624D+00 3.881D+00
2.4994D+00 3.367D+00
2.5244D+00 3.021D+00
2.5371D+00 2.870D+00
2.5497D+00 2.864D+00
2.5625D+00 3.119D+00
2.5881D+00 4.558D+00
2.6010D+00 5.217D+00
2.6140D+00 5.316D+00
2.6270D+00 4.704D+00
2.6402D+00 3.738D+00
2.6533D+00 2.897D+00
2.6666D+00 2.431D+00
2.6799D+00 2.328D+00
2.6933D+00 2.349D+00
2.7067D+00 2.298D+00
2.7338D+00 1.880D+00
2.7474D+00 1.670D+00
2.7611D+00 1.546D+00
2.7749D+00 1.502D+00
2.7887D+00 1.531D+00
2.8166D+00 1.699D+00
2.8307D+00 1.748D+00
2.8448D+00 1.720D+00
2.8733D+00 1.530D+00
2.9021D+00 1.334D+00
2.9166D+00 1.267D+00
2.9311D+00 1.239D+00
2.9458D+00 1.243D+00
2.9604D+00 1.256D+00
2.9752D+00 1.253D+00
3.0050D+00 1.177D+00
3.0200D+00 1.136D+00
3.0351D+00 1.110D+00
3.0502D+00 1.092D+00
3.0961D+00 1.015D+00
3.2219D+00 8.407D-01
3.4203D+00 6.730D-01
3.4373D+00 6.610D-01
3.7039D+00 5.092D-01
3.7223D+00 5.013D-01
4.0310D+00 3.961D-01
4.3436D+00 3.303D-01
4.4309D+00 3.149D-01
4.4976D+00 3.031D-01
4.5426D+00 2.951D-01
4.9192D+00 2.411D-01
5.3271D+00 1.998D-01
5.4614D+00 1.888D-01
5.4886D+00 1.865D-01
5.5161D+00 1.843D-01
5.5436D+00 1.821D-01
5.5713D+00 1.798D-01
5.5990D+00 1.775D-01
5.6270D+00 1.753D-01
5.6551D+00 1.730D-01
6.0332D+00 1.458D-01
6.0633D+00 1.439D-01
6.0936D+00 1.419D-01
6.1546D+00 1.380D-01
6.6649D+00 1.094D-01
6.7316D+00 1.061D-01
7.2898D+00 8.288D-02
7.8942D+00 6.645D-02
8.5488D+00 5.519D-02
9.2576D+00 4.824D-02
9.3502D+00 4.757D-02
9.3968D+00 4.724D-02
1.0176D+01 4.290D-02
1.0227D+01 4.268D-02
1.0695D+01 4.070D-02
1.0749D+01 4.048D-02
1.0802D+01 4.025D-02
1.0856D+01 4.002D-02
1.0965D+01 3.956D-02
1.1075D+01 3.910D-02
1.1241D+01 3.840D-02
1.1354D+01 3.792D-02
1.1411D+01 3.768D-02
1.1525D+01 3.720D-02
1.1582D+01 3.696D-02
1.1640D+01 3.671D-02
1.1874D+01 3.573D-02
1.2053D+01 3.497D-02
1.2859D+01 3.063D-02
1.3925D+01 2.412D-02
1.5080D+01 1.900D-02
1.6330D+01 1.495D-02
1.7684D+01 1.178D-02
1.9150D+01 9.274D-03
2.0635D+01 7.412D-03
3s3p2(4P)4s5Pe                          !Configuration name
20                                      !Type of cross-section
48                                      !Number of cross-section points
1.0000D+00 0.000D+00
1.7994D+00 0.000D+00
1.8084D+00 3.353D-05
1.8265D+00 1.919D-03
1.8356D+00 8.879D-03
1.8448D+00 3.026D-02
1.8540D+00 8.436D-02
1.8819D+00 4.815D-01
1.8913D+00 5.965D-01
1.9008D+00 6.489D-01
1.9102D+00 6.387D-01
1.9293D+00 5.386D-01
1.9681D+00 3.581D-01
1.9780D+00 3.319D-01
1.9878D+00 3.176D-01
1.9978D+00 3.155D-01
2.0077D+00 3.257D-01
2.0278D+00 3.631D-01
2.0380D+00 3.784D-01
2.0481D+00 3.861D-01
2.0584D+00 3.876D-01
2.0998D+00 3.692D-01
2.2290D+00 3.086D-01
2.3663D+00 2.580D-01
2.5119D+00 2.157D-01
2.6666D+00 1.803D-01
2.8307D+00 1.507D-01
3.0050D+00 1.260D-01
3.1900D+00 1.053D-01
3.3864D+00 8.801D-02
3.5949D+00 7.357D-02
3.8162D+00 6.150D-02
4.0511D+00 5.141D-02
4.3005D+00 4.298D-02
4.5653D+00 3.592D-02
4.8464D+00 3.003D-02
5.1447D+00 2.510D-02
5.4614D+00 2.098D-02
5.7977D+00 1.754D-02
6.1546D+00 1.466D-02
6.5335D+00 1.226D-02
6.9357D+00 1.025D-02
7.3627D+00 8.563D-03
7.8160D+00 7.158D-03
8.2972D+00 5.984D-03
8.8080D+00 5.001D-03
9.3502D+00 4.181D-03
9.4908D+00 3.997D-03
3s23p4f1Fe                              !Configuration name
20                                      !Type of cross-section
157                                     !Number of cross-section points
1.0000D+00 3.001D+00
1.0151D+00 2.823D+00
1.0829D+00 2.139D+00
1.1553D+00 1.568D+00
1.2326D+00 1.059D+00
1.2387D+00 1.021D+00
1.2449D+00 9.823D-01
1.2511D+00 9.436D-01
1.3150D+00 4.940D-01
1.3282D+00 4.218D-01
1.3414D+00 9.708D-01
1.3616D+00 5.029D+00
1.3684D+00 5.975D+00
1.3752D+00 5.787D+00
1.3890D+00 3.453D+00
1.3960D+00 2.401D+00
1.4029D+00 1.834D+00
1.4099D+00 1.784D+00
1.4169D+00 2.495D+00
1.4240D+00 4.181D+00
1.4311D+00 6.789D+00
